ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-10,23-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,300300
2019-01-10,24-PC,Chi TT tiÒn tËp huÊn theo hîp ®ång cÊp giÊy chøng nhËn tËp huÊn PCCC,6428,,0,22800000
2019-01-11,15-PT,Thu tiÒn ViÖn phÝ ®ªm 10/01/2019 vµ ngµy 11/01/2019,131,,1066781309,0
2019-01-11,16-PT,Thu tiÒn KSK (®ît cuèi) theo BBTL H§ sè 18/BBTL-BVXA ngµy 18/12/2018,131,,5792000,0
2019-01-11,17A-PT,Thu tiÒn KSK (ngoµi H§) cña Ban QLDA §TXD c¸c c«ng tr×nh NN vµ PTNN,131,,3958000,0
2019-01-11,17B-PT,Thu tiÒn KSK cña BN. NguyÔn Thu KiÒu,131,,2241000,0
2019-01-11,25-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 650.000.000®),1121,,0,650000000
2019-01-11,25-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,214500
2019-01-11,26A-PC,Chi TT tiÒn l­¬ng (§ît 2 T.12/2018) cho CB-CBV khèi chuyªn m«n,3341,,0,200805231
2019-01-11,26-PC,Chi TT tiÒn l­¬ng (§ît 2 - th¸ng 12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,750000
2019-01-11,27A-PC,Chi TT tiÒn l­¬ng (§ît 2 T.12/2018) cho CB-CBV khèi chuyªn m«n,3341,,0,162650557
2019-01-11,27-PC,Chi TT tiÒn l­¬ng (§ît 2 - T.12/2018) cho CB-CNV khèi qu¶n lý.,3344,,0,11639000
2019-01-11,28-PC,Chi TT tiÒn l­¬ng (§ît 2 - th¸ng 12/2018) cho CB-CNV khèi chuyªn m«n.,3341,,0,31003403
2019-01-11,29-PC,"Chi TT tiÒn lµm b¶ng qu¶ng c¸o Mica: Khu néi tró, khu hµnh chÝnh,...",6418,,0,10738200
2019-01-12,18-PT,Thu tiÒn ViÖn phÝ ®ªm 11/01/2019 ®Õn ngµy 12/01/2019,131,,801846684,0
2019-01-12,19-PT,Thu hoµn tiÒn göi mÉu xÐt nghiÖm th¸ng 12/2018 (theo PCTU 20/PC ngµy 10/12/2018),141,,20000000,0
2019-01-12,30-PC,Chi t¹m øng tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 01/2019 - Ng« ThÝ Huúnh,141,,0,20000000
2019-01-12,31A-PC,Chi TT tiÒn l­¬ng (§ît 2 T.12/2019) cho CB-CBV khèi chuyªn m«n,3341,,0,6500000
2019-01-12,31-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,1500000
2019-01-12,32-PC,Chi TT tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c th¸ng 12/2018 - TrÇn TuÊn Minh,6212,,0,16610000
2019-01-14,20-PT,Thu tiÒn ViÖn phÝ ®ªm 12/01/2019 vµ ngµy 13/01/2019,131,,721384143,0
2019-01-14,21-PT,Thu tiÒn ViÖn phÝ ®ªm 13/01/2019 vµ ngµy 14/01/2019,131,,812547933,0
2019-01-14,33-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 2.340.000.000®),1121,,0,2340000000
2019-01-14,33-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,772200
2019-01-14,34-PC,"Chi TT tiÒn mua thÎ nhí, Camera l¾p ®Æt t¹i cæng chÝnh BÖnh viÖn",1531,,0,6320000
2019-01-14,35-PC,Chi tiÒn hç trî ngµy thÇy thuèc ViÖt Nam 27/02 cho Së Y tÕ VÜnh Long,6428,,0,20000000
2019-01-15,22-PT,Thu tiÒn ViÖn phÝ ®ªm 14/01/2019 vµ ngµy 15/01/2019,131,,994411763,0
2019-01-15,36-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.030.000.000®),1121,,0,1030000000
2019-01-15,36-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,339900
2019-01-15,37-PC,Chi TT tiÒn mua chØ nylon nhËp kho VTTH t¹i Khoa D­îc (theo H§ 0248336 Bill 664132 ngµy 09/01/2019) - C«ng ty TNHH DKSH ViÖt Nam,331,,0,1926540
2019-01-15,38-PC,"Chi TT tiÒn c­íc ®iÖn tho¹i th¸ng 12/2018 (theo 03 H§ 2919520, 2916326, 2922030 ngµy 01/01/2019) - CH. Viettel VÜnh Long",6427,,0,3993523
2019-01-16,23-PT,Thu tiÒn ViÖn phÝ ®ªm 15/01/2019 vµ ngµy 16/01/2019,131,,864789719,0
2019-01-16,39-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 760.000.000®),1121,,0,760000000
2019-01-16,39-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,250800
2019-01-16,40-PC,Chi TT tiÒn khen th­ëng TËp thÓ ®¬n vÞ ®iÒu trÞ §ét quþ,622,,0,1000000
2019-01-16,41-PC,Chi t¹m øng tiÒn mua ®å trang trÝ tÕt 2019 cho Trang BÝch LiÔu,141,,0,4000000
2019-01-16,42-PC,Chi TT tiÒn mua gia vÞ cho bÕp ¨n phôc vô CB-CNV (th¸ng 12/2018) - NPP Tû Mai,6278,,0,33733000
2019-01-16,43-PC,"Chi TT tiÒn thay vá xe 51B-31789, v¸ vá xe 51B-08755 (theo H§ 0043021 ngµy 11/01/2019) - Garage Lª ThÞ ChÝnh Lïng",6277,,0,2370000
2019-01-17,24-PT,Thu tiÒn ViÖn phÝ ®ªm 16/01/2019 vµ ngµy 17/01/2019,131,,944269153,0
2019-01-17,44-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.070.000.000®),1121,,0,1070000000
2019-01-17,44-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,353100
2019-01-17,45-PC,Chi tiÒn mõng kÕt h«n cho C§V NguyÔn TÊn Th«ng (Khoa GMHS),3382,,0,500000
2019-01-17,46-PC,Chi TT tiÒn mua thuèc xÞt muçi nhËp kho VPP cÊp ph¸t cho c¸c Khoa phßng (theo H§ 0052456 ngµy 08/01/2019) - HTX TM - DV Cñ Chi,6272,,0,1360000
2019-01-17,47-PC,"Chi TT tiÒn mua bét giÆt, n­íc lau sµn, n­íc lau kÝnh...nhËp kho VPP cÊp ph¸t c¸c Khoa phßng (theo H§ 0007698 ngµy 08/01/2019) - C«ng ty CP Bét giÆt Lix",6272,,0,11026792
2019-01-18,25-PT,Thu tiÒn ViÖn phÝ ®ªm 17/01/2019 vµ ngµy 18/01/2019,131,,791760591,0
2019-01-18,48-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 740.000.000®),1121,,0,740000000
2019-01-18,48-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,244200
2019-01-18,49-PC,Chi tiÒn mõng kÕt h«n C§V Ph¹m V¨n Th¾ng (Khoa CTCH),3382,,0,500000
2019-01-18,50-PC,"Chi TT tiÒn mua n­íc röa chÐn t¹i bÕp ¨n CB-CNV (theo H§ 0073285, 0073288 ngµy 27/12/2018, 04/01/2019) - CH. N­íc röa chÐn Tiªn Tri",6278,,0,3000000
2019-01-18,51-PC,"Chi TT tiÒn in b¨ng r«n ""Héi th¶o øng dông DSA trong ®iÒu trÞ bÖnh lý m¹ch m¸u ngo¹i biªn"" (theo H§ 0057590 ngµy 17/01/2019) - C¬ së in V©n Anh",6418,,0,444000
2019-01-19,26-PT,Thu tiÒn ViÖn phÝ ®ªm 18/01/2019 vµ ngµy 19/01/2019,131,,775575902,0
2019-01-21,27-PT,Thu tiÒn ViÖn phÝ ®ªm 19/01/2019 vµ ngµy 20/01/2019,131,,624624224,0
2019-01-21,28-PT,Thu tiÒn ViÖn phÝ ®ªm 20/01/2019 vµ ngµy 21/01/2019,131,,763349607,0
2019-01-21,52-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 2.060.000.000®),1121,,0,2060000000
2019-01-21,52-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,679800
2019-01-21,53-PC,Chi TT tiÒn båi d­ìng cho BS. Ng« Minh TuÊn (BV. Tr­ng V­¬ng),622,,0,5000000
2019-01-21,54-PC,"Chi TT tiÒn mua hoa t­¬i, khung b»ng khen mõng Q§ bæ nhiÖm P. G§CM",6272,,0,360000
2019-01-21,54-PC,"Chi TT tiÒn mua hoa t­¬i, khung b»ng khen mõng Q§ bæ nhiÖm P. G§CM",6428,,0,450000
2019-01-22,29-PT,Thu tiÒn ViÖn phÝ ®ªm 21/01/2019 vµ ngµy 22/01/2019,131,,949068623,0
2019-01-22,55-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.080.000.000®),1121,,0,1080000000
2019-01-22,55-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,356400
2019-01-23,30-PT,Thu tiÒn ViÖn phÝ ®ªm 22/01/2019 vµ ngµy 23/01/2019,131,,786694801,0
2019-01-23,56-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 810.000.000®),1121,,0,810000000
2019-01-23,56-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,267300
2019-01-23,57-PC,"Chi TT tiÒn kh¾c dÊu tªn, dÊu chøc danh BS. Lª §øc SÜ -  Kh¾c dÊu vi tÝnh TriÒu Ngäc",6272,,0,170000
2019-01-23,58-PC,Chi TT tiÒn ®iÖn kú th¸ng 12/2018 (MKH: PB10010072513),331,,0,46761
2019-01-24,31-PT,Thu tiÒn ViÖn phÝ ®ªm 23/01/2019 vµ ngµy 24/01/2019,131,,724031512,0
2019-01-24,59-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 740.000.000®),1121,,0,740000000
2019-01-24,59-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,244200
2019-01-24,60-PC,"Chi TT tiÒn n­íc uèng ®ãng b×nh cho CB-CNV tõ ngµy 02/01/2019 ®Õn ngµy 17/01/2019 (theo H§ 0004526, 0004637, 0004648, 0004761 ngµy 02-10-11-17/01/2019) - C«ng ty Cæ phÇn CÊp n­íc VÜnh Long",6278,,0,4300000
2019-01-24,61-PC,Chi TT tiÒn mua c©n ®ång hå 30 kg t¹i Khu Hµnh Ch¸nh BVXA VÜnh Long,1531,,0,375000
2019-01-25,32-PT,Thu tiÒn ViÖn phÝ ®ªm 24/01/2019 vµ ngµy 25/01/2019,131,,898110923,0
2019-01-25,33-PT,Thu tiÒn KSK theo BBTL 25/BBTL-BVXA ngµy 23/01/2019 cña C«ng ty CP T­ vÊn XD VÜnh Long,131,,18410000,0
2019-01-25,62-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 810.000.000®),1121,,0,810000000
2019-01-25,62-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,267300
2019-01-25,63-PC,"Chi TT tiÒn mua ""Vi d©y dÉn can thiÖp siªu nhá Hybrid"" nhËp kho VTTH t¹i Khoa d­îc (theo H§ 0000712 ngµy 22/01/2018, Bill612423 ngµy 28/12/2018) - C«ng ty TNHH Sang Thu",331,,0,7800000
2019-01-26,34-PT,Thu tiÒn ViÖn phÝ ®ªm 25/01/2018 vµ ngµy 26/01/2019,131,,636132496,0
2019-01-26,64-PC,Chi TT tiÒn mua B¨ng ron tÕt 2019 cho BVXA VÜnh Long,6418,,0,990000
2019-01-28,35-PT,Thu tiÒn ViÖn phÝ ®ªm 26/01/2019 vµ ngµy 27/01/2019,131,,564816567,0
2019-01-28,36-PT,Thu tiÒn ViÖn phÝ ®ªm 27/01/2019 vµ ngµy 28/01/2019,131,,654551348,0
2019-01-28,37-PT,Thu tiÒn chiÕt khÊu s¶n l­îng x¨ng dÇu th¸ng 12/2018 cña Cöa hµng x¨ng dÇu sè 37,711,,735700,0
2019-01-28,65-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 2.190.000.000®),1121,,0,2190000000
2019-01-28,65-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,722700
2019-01-28,66-PC,Chi tiÒn phóng ®iÕu th©n phô C§V. TrÇn Quèc §¹t (K.CTTM),3382,,0,500000
2019-01-29,38-PT,Thu tiÒn ViÖn phÝ ®ªm 28/01/2019 vµ ngµy 29/01/2019,131,,749432984,0
2019-01-29,67A-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho CB-CBV khèi chuyªn m«n,3341,,0,134500000
2019-01-29,67-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho CB-CNV khèi qu¶n lý,3344,,0,38100000
2019-01-29,68A-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho CB-CBV khèi chuyªn m«n,3341,,0,276400000
2019-01-29,68-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho CB-CNV khèi qu¶n lý,3344,,0,3000000
2019-01-29,69-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho CB-CNV khèi chuyªn m«n,3341,,0,36000000
2019-01-29,70A-PC,Chi tiÒn th­ëng n¨m 2018 CB-CBV khèi chuyªn m«n,3341,,0,37001287
2019-01-29,70-PC,Chi tiÒn th­ëng n¨m 2018 cho CB-CNV khèi qu¶n lý,3344,,0,15686468
2019-01-29,71-PC,Chi tiÒn th­ëng n¨m 2018 cho CB-CNV khèi chuyªn m«n,3341,,0,13870500
2019-01-29,72-PC,Chi TT tiÒn mua pin cÊp ph¸t cho khoa nhËp kho VPP BVXA VÜnh Long (theo H§ 0000371 ngµy 30/12/2018)- C«ng ty TNHH TM L©m Gia Linh,6272,,0,5435291
2019-01-29,73-PC,Chi TT tiÒn mua bé ®Ìn soi ®¸y m¾t Beta 200-2.5V (theo H§ 000002 ngµy 29/01/2019) -  Khoa LCK (M¾t) BVXA VÜnh Long - C«ng ty TNHH TÊn H­ng DCYK,1531,,0,13300000
2019-01-30,39-PT,Thu tiÒn ViÖn phÝ ®ªm 29/01/2019 vµ ngµy 30/01/2019,131,,698542363,0
2019-01-30,74-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 304.000.000®),1121,,0,304000000
2019-01-30,74-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,100320
2019-01-30,75-PC,Chi tiÒn t¹m øng l­¬ng T.01/2019 cho Lª Ngäc H©n - TT. Néi soi,141,,0,3000000
2019-01-30,76-PC,Chi TT tiÒn c«ng chøng chøng chØ chuyÓn ®æi ®iÒu d­ìng bæ sung hå s¬ nh©n sù - Trang BÝch LiÔu,6425,,0,260000
2019-01-30,77-PC,Chi TT tiÒn mua giÊy B¶o B¶o nhËp kho VPP cÊp ph¸t cho c¸c Khoa phßng (theo H§ 0011015 ngµy 24/01/2019) - NPP Dòng Th¶o,6272,,0,1786000
2019-01-31,40-PT,Thu tiÒn ViÖn phÝ ®ªm 30/01/2019 vµ ngµy 31/01/2019,131,,714677766,0
2019-01-31,78-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 510.000.000®),1121,,0,510000000
2019-01-31,78-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,168300
2019-01-31,79-PC,"Chi TT tiÒn in Decal kü thuËt sè, b¶ng mica...theo BB nghiÖm thu ngµy 18/01/2019 (H§ 0000002 ngµy 31/01/2019) - C«ng ty TNHH TMDV Phôc Sinh",6418,,0,18018000
2019-02-01,01-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 500.000.000®),1121,,0,500000000
2019-02-01,01-PT,Thu tiÒn ViÖn phÝ ®ªm 31/01/2019 vµ ngµy 01/02/2019,131,,545347920,0
2019-02-01,01-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,165000
2019-02-01,02-PC,Chi TT tiÒn båi d­ìng cho BS. Lª Nguyªn Kh«i (BV. Tr­ng V­¬ng),622,,0,7000000
2019-02-01,03-PC,Chi TT tiÒn båi d­ìng cho BS. Ng« Minh TuÊn (BV Tr­ng V­¬ng),622,,0,3300000
2019-02-01,04-PC,Chi TT tiÒn n¹p b×nh ch÷a ch¸y theo BB bµn giao ngµy 20/12/2018 (H§ 0077750 ngµy 27/12/2018) - HKD Cöa hµng thiÕt bÞ An ninh phßng ch¸y Phan Gia,6278,,0,6760000
2019-02-01,05-PC,"Chi TT tiÒn mua ®Êt trång c©y, b×nh xÞt,...ch¨m sãc c©y kiÓng (theo H§ 0043699 ngµy 30/01/2019) - CH. VËt t­ hoa c¶nh Minh §¨ng",6278,,0,1070000
2019-02-01,06-PC,"Chi TT tiÒn thay nhít, läc nhít xe 51B-31789, 51B-31677,  v¸ vá xe 51B-31677, 51B-08755 (theo H§ 0065830 ngµy 27/01/2019) - Garage V¨n Linh",6277,,0,1630000
2019-02-01,07-PC,"Chi TT tiÒn mua n­íc lau sµn, röa tay, x¶ v¶i nhËp kho VPP t¹i BVXA VÜnh Long (theo H§ 0009154 ngµy 30/01/2019) - C«ng ty cæ phÇn bét giÆt Lix",6272,,0,8109956
2019-02-02,02-PT,Thu tiÒn ViÖn phÝ ®ªm 01/02/2019 vµ ngµy 02/02/2019,131,,500451688,0
2019-02-02,08-PC,"Chi TT tiÒn èm ®au, TS (§ît 1 T.01/2019) cho NguyÔn ThÞ Méng TuyÒn - K.D­îc",3341,,0,2666667
2019-02-02,09-PC,"Chi t¹m øng tiÒn mua b¸nh, møt,... tiÕp kh¸ch cho Trang BÝch LiÔu",141,,0,1000000
2019-02-09,03-PT,Thu tiÒn ViÖn phÝ ®ªm 02/02/2019 vµ ngµy 03/02/2019,131,,341964835,0
2019-02-09,04-PT,Thu tiÒn ViÖn phÝ ®ªm 03/02/2019 vµ ngµy 04/02/2019,131,,309597506,0
2019-02-09,05-PT,Thu tiÒn ViÖn phÝ ®ªm 04/02/2019 vµ ngµy 05/02/2019,131,,218491165,0
2019-02-09,06-PT,Thu tiÒn ViÖn phÝ ®ªm 05/02/2019 vµ ngµy 06/02/2019,131,,306954572,0
2019-02-09,07-PT,Thu tiÒn ViÖn phÝ ®ªm 06/02/2019 vµ ngµy 07/02/2019,131,,446636929,0
2019-02-09,08-PT,Thu tiÒn ViÖn phÝ ®ªm 07/02/2019 vµ ngµy 08/02/2019,131,,942563585,0
2019-02-09,09-PT,Thu tiÒn ViÖn phÝ ®ªm 08/02/2019 vµ ngµy 09/02/2019,131,,581897693,0
2019-02-11,10-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 5.070.000.000®),1121,,0,5070000000
2019-02-11,10-PT,Thu tiÒn ViÖn phÝ ®ªm 09/02/2019 vµ ngµy 10/02/2019,131,,961775028,0
2019-02-11,10-PC,PhÝ nép tiÒn vµo TK TGNH t¹i NH.Agribank CN Cñ Chi.,6427,,0,1673100
