ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-15,17-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 687512 ngµy 15/01/2019) - BV Xuyªn ¸ VÜnh Long,1521,,27699987,0
2019-01-15,143-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 688504) - BV Xuyªn ¸ Cñ Chi",1521,,0,22741393
2019-01-16,157-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 691442) - BV Xuyªn ¸ Cñ Chi",1521,,0,124460920
2019-01-17,45-PC,Chi tiÒn mõng kÕt h«n cho C§V NguyÔn TÊn Th«ng (Khoa GMHS),1111,,500000,0
2019-01-17,186-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 696549) - BV Xuyªn ¸ Cñ Chi",1521,,0,17030700
2019-01-18,29-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 703577 ngµy 18/01/2019) - BV Xuyªn ¸ VÜnh Long,1521,,22175200,0
2019-01-18,49-PC,Chi tiÒn mõng kÕt h«n C§V Ph¹m V¨n Th¾ng (Khoa CTCH),1111,,500000,0
2019-01-18,200-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 702014 ngµy 18/01/2018) - BV Xuyªn ¸ Cñ Chi",1521,,0,660000
2019-01-18,201-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 702037 ngµy 18/01/2018) - BV Xuyªn ¸ Cñ Chi",1521,,0,14632000
2019-01-21,140-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 715026) - BV Xuyªn ¸ Cñ Chi",1522,,0,1216530
2019-01-21,213-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 715170 ngµy 21/01/2018) - BV Xuyªn ¸ Cñ Chi",1521,,0,5400000
2019-01-22,214-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 716325) - BV Xuyªn ¸ Cñ Chi",1521,,0,37962984
2019-01-23,221-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 722970) - BV Xuyªn ¸ Cñ Chi",1521,,0,11868000
2019-01-23,223-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 723409) - BV Xuyªn ¸ Cñ Chi",1521,,0,83814000
2019-01-24,10-VX,"NhËp v¾c xin (m­în v¾c xin BV Xuyªn ¸ Cñ Chi, Bill 724941) - BV Xuyªn ¸ Cñ Chi",1521,,0,46650001
2019-01-25,30-KTK,XuÊt vËt t­ BV Xuyªn ¸ Cñ Chi m­în (Bill 0729721 ngµy 25/01/2019) - BV Xuyªn ¸ VÜnh Long,1522,,2268000,0
2019-01-25,169-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 729686) - BV Xuyªn ¸ Cñ Chi",1522,,0,4536000
2019-01-25,174-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 729979) - BV Xuyªn ¸ Cñ Chi",1522,,0,161784
2019-01-25,176-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 730890) - BV Xuyªn ¸ Cñ Chi",1522,,0,1010000
2019-01-25,237-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 729939) - BV Xuyªn ¸ Cñ Chi",1521,,0,9800000
2019-01-26,240-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 732486) - BV Xuyªn ¸ Cñ Chi",1521,,0,51673294
2019-01-26,241-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 732722) - BV Xuyªn ¸ Cñ Chi",1521,,0,13490032
2019-01-28,32-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 738077 ngµy 28/01/2019) - BV Xuyªn ¸ VÜnh Long,1521,,210000,0
2019-01-28,66-PC,Chi tiÒn phóng ®iÕu th©n phô C§V. TrÇn Quèc §¹t (K.CTTM),1111,,500000,0
2019-01-28,95-BN/AG,ChuyÓn TT tiÒn BHXH T.12/2018 cho CB-NV BVXA (sè tiÒn cßn l¹i ) -(M· ®¬n vÞ: TA0666A),1121,,25848320,0
2019-01-28,244-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 738234) - BV Xuyªn ¸ Cñ Chi",1521,,0,244850
2019-01-28,245-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 738267) - BV Xuyªn ¸ Cñ Chi",1521,,0,259658780
2019-01-29,33-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 742442 ngµy 29/01/2019) - BV Xuyªn ¸ VÜnh Long,1521,,1050000,0
2019-01-29,150-BC/AG,BHXH VÜnh Long chuyÓn tiÒn èm ®au thai s¶n T01/2019,1121,,0,2666667
2019-01-30,193-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 746739) - BV Xuyªn ¸ Cñ Chi",1522,,0,17126400
2019-01-30,197-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 749078) - BV Xuyªn ¸ Cñ Chi",1522,,0,1010000
2019-01-30,198-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 749119) - BV Xuyªn ¸ Cñ Chi",1522,,0,2194500
2019-01-31,31-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 750341 ngµy 31/01/2019) - BV Xuyªn ¸ VÜnh Long,1521,,17800000,0
2019-01-31,134-KTK,TrÝch 2% KP C«ng §oµn th¸ng 01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,6421,,0,10009760
2019-01-31,135-KTK,TrÝch 2% KP C«ng §oµn th¸ng 01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,622,,0,42810922
2019-01-31,138-KTK,TrÝch 17%BHXH T.01/2019 cña CB-CNV khèi qu¶n lý,6421,,0,81147800
2019-01-31,139-KTK,TrÝch 17%BHXH T.01/2019 cña CB-CNV khèi chuyªn m«n,622,,0,331705182
2019-01-31,140-KTK,TrÝch 3%BHYT T.01/2019 cña CB-CNV khèi qu¶n lý,6421,,0,14320200
2019-01-31,141-KTK,TrÝch 3%BHYT T.01/2019 cña CB-CNV khèi chuyªn m«n,622,,0,58538043
2019-01-31,142-KTK,TrÝch 1%BHTN T.01/2019 cña CB-CNV khèi qu¶n lý,6421,,0,4773400
2019-01-31,143-KTK,TrÝch 1%BHTN T.01/2019 cña CB-CNV khèi chuyªn m«n,622,,0,19512681
2019-01-31,144-KTK,TrÝch 0.5%BHTNL§ T.01/2019 cña CB-CNV khèi qu¶n lý,6421,,0,2386700
2019-01-31,145-KTK,TrÝch 0.5%BHTNL§ T.01/2019 cña CB-CNV khèi chuyªn m«n,622,,0,9756340
2019-01-31,146-KTK,"TrÝch 17%BHXH T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",622,,0,5058205
2019-01-31,147-KTK,"TrÝch 3%BHYT T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",622,,0,890790
2019-01-31,148-KTK,"TrÝch 1%BHTN T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",622,,0,296930
2019-01-31,149-KTK,"TrÝch 0.5%BHTNL§T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",622,,0,148465
2019-01-31,150-KTK,"BHXH T.01/2019 cña 05 NV( Lª Thõa Minh ¸nh, Vâ Minh B×nh, NguyÔn Thanh Tiªn, TrÇn H÷u Ph¸p, NguyÔn Kim Cóc)",622,,8045250,0
2019-01-31,151-KTK,"§/C gi¶m BHTN T.01/2019 cña 05 NV( Lª Thõa Minh ¸nh, Vâ Minh B×nh, NguyÔn Thanh Tiªn, TrÇn H÷u Ph¸p, NguyÔn Kim Cóc)",622,,643620,0
2019-01-31,152-KTK," §/C gi¶m  BHTNL§ T.01/2019 cña 05 NV( Lª Thõa Minh ¸nh, Vâ Minh B×nh, NguyÔn Thanh Tiªn, TrÇn H÷u Ph¸p, NguyÔn Kim Cóc)",622,,160905,0
2019-01-31,263-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 750498) - BV Xuyªn ¸ Cñ Chi",1521,,0,151444115
2019-02-02,01-KTK,"Chi TT tiÒn èm ®au,TS (§ît 1 T.01/2019) cho NguyÔn ThÞ Méng TuyÒn - K. D­îc",3341,,2666667,0
2019-02-02,04-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 759593 ngµy 02/02/2019) - BV Xuyªn ¸ VÜnh Long,1521,,194250,0
2019-02-02,05-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 757527) - BV Xuyªn ¸ Cñ Chi",1521,,0,14000000
2019-02-02,06-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 759229) - BV Xuyªn ¸ Cñ Chi",1521,,0,14000000
2019-02-11,07-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 781420) - BV Xuyªn ¸ Cñ Chi",1521,,0,163000
2019-02-11,08-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 782501) - BV Xuyªn ¸ Cñ Chi",1521,,0,18600000
2019-02-11,11-PC,Chi tiÒn mõng kÕt h«n C§V NguyÔn ThÞ Nh­ Ngäc (Khoa Néi ThËn),1111,,500000,0
2019-02-12,15-PC,Chi tiÒn mõng kÕt h«n C§V §Æng Minh Th«ng (Khoa Néi TM - CTTM),1111,,500000,0
2019-02-12,17-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 790854) - BV Xuyªn ¸ Cñ Chi",1521,,0,6982500
2019-02-12,18-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 790866) - BV Xuyªn ¸ Cñ Chi",1521,,0,1150000
2019-02-12,19-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 790881) - BV Xuyªn ¸ Cñ Chi",1521,,0,9240000
2019-02-12,20-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 790888) - BV Xuyªn ¸ Cñ Chi",1521,,0,14160000
2019-02-12,29-VT,"NhËp vËt t­ (nî H§, Bill 789605) - Cty Hµo Nam",1522,,0,6280000
2019-02-13,37-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 795061) - BV Xuyªn ¸ Cñ Chi",1522,,0,103750000
2019-02-13,40-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 797025) - BV Xuyªn ¸ Cñ Chi",1522,,0,590000
2019-02-13,42L-KTK,KhÊu trõ 1% tiÒn C«ng §oµn T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý.,3344,,0,5004880
2019-02-13,43L-KTK,KhÊu trõ 1% tiÒn C«ng §oµn T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,21405461
2019-02-13,46L-KTK,KhÊu trõ 8% BHXH T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,38187200
2019-02-13,47L-KTK,KhÊu trõ 8% BHXH T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,156111843
2019-02-13,48L-KTK,KhÊu trõ 1.5% BHYT T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,7160100
2019-02-13,49L-KTK,KhÊu trõ 1.5% BHYT T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,29269022
2019-02-13,50L-KTK,KhÊu trõ 1% BHTN T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,4773400
2019-02-13,51L-KTK,KhÊu trõ 1% BHTN T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,19512681
2019-02-13,67-BC/BI,"Thu tiÒn ®Æt cäc b×nh oxy Lª Kim Chi, MS: 83526 phiÕu 68.",1121,,0,5000000
2019-02-14,02-VX,"NhËp v¾c xin (m­în v¾c xin BV Xuyªn ¸ Cñ Chi, Bill 798338) - BV Xuyªn ¸ Cñ Chi",1521,,0,47100000
2019-02-14,03-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 798531 ngµy 14/02/2019) - BV Xuyªn ¸ VÜnh Long,1521,,20891460,0
2019-02-14,24-PC,Chi tiÒn th¨m èm C§V NguyÔn ThÞ Kim Cóc (Khoa GMHS),1111,,200000,0
2019-02-14,27-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 798330) - BV Xuyªn ¸ Cñ Chi",1521,,0,1800000
2019-02-15,19-KTK,XuÊt vËt t­ BV Xuyªn ¸ Cñ Chi m­în (Bill 0807476 ngµy 15/02/2019) - BV Xuyªn ¸ VÜnh Long,1522,,5912714,0
2019-02-15,26-PC,Chi hoµn tr¶ tiÒn ®Æt cäc b×nh Oxy cho BN. Lª Kim Chi (MS: 83526) - K. ICU,1111,,5000000,0
2019-02-16,40-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 812128) - BV Xuyªn ¸ Cñ Chi",1521,,0,202314556
2019-02-16,41-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 812202) - BV Xuyªn ¸ Cñ Chi",1521,,0,30000000
2019-02-18,31-PC,Chi TT tiÒn phôc vô héi thao ngµnh y tÕ cña C«ng §oµn n¨m 2019,1111,,5749000,0
2019-02-19,39-PC,Chi TT tiÒn phô cÊp CB chuyªn tr¸ch C§CS T.09+10+11+12/2018,1111,,29078800,0
2019-02-19,105-BC/AG,BHXH TP VÜnh Long thanh to¸n tiÒn èm ®au thai s¶n th¸ng 02/2019 - BHXH TP VÜnh Long,1121,,0,3143750
2019-02-20,52-KTK,"Thu 8% BHXH T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,0,2365045
2019-02-20,53-KTK,"Thu 1.5% BHYT T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,0,445395
2019-02-20,54-KTK,"Thu 1% BHTN T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,0,296930
2019-02-20,76-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 832118) - BV Xuyªn ¸ Cñ Chi",1522,,0,1097250
2019-02-20,77-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 832167) - BV Xuyªn ¸ Cñ Chi",1522,,0,2525000
2019-02-21,60-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 835270) - BV Xuyªn ¸ Cñ Chi",1521,,0,37751337
2019-02-22,73-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 842678) - BV Xuyªn ¸ Cñ Chi",1521,,0,6200000
2019-02-22,124-BC/AG,Cty USM Healthcare chuyÓn t¹m øng 30% phÝ ®¸nh gi¸ tÝnh hiÖu qu¶ vµ an toµn cña KLTM Vinacath theo hîp ®ång ghi nhËn vµ ®¸nh gi¸ chÊt l­îng s¶n phÈm,1121,,0,30000000
2019-02-23,15-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 847473 ngµy 23/02/2019) - BV Xuyªn ¸ VÜnh Long,1521,,3024000,0
2019-02-25,79-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 851384) - BV Xuyªn ¸ Cñ Chi",1521,,0,14896677
2019-02-26,94-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 858632) - BV Xuyªn ¸ Cñ Chi",1522,,0,630000
2019-02-26,98-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 860561) - BV Xuyªn ¸ Cñ Chi",1521,,0,55579203
2019-02-28,32-PT.,Thu tiÒn m­în cña bµ NguyÔn ThÞ Thu Thñy (H§QT),1111,,0,2000000000
2019-02-28,44-KTK,TrÝch 2% KP C«ng §oµn th¸ng 02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,6421,,0,10504840
2019-02-28,45-KTK,TrÝch 2% KP C«ng §oµn th¸ng 02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,622,,0,46177222
2019-02-28,57-BN/AG,ChuyÓn TT tiÒn BHXH vµ BHTN th¸ng 01/2019  (M· ®¬n vÞ: TA0666A),1121,,618660625,0
2019-02-28,57A-BN/AG,ChuyÓn TT tiÒn BHYT th¸ng 01/2020 (M· ®¬n vÞ: TA0666A),1121,,110623550,0
2019-02-28,57B-BN/AG,ChuyÓn TT tiÒn BHTNL§ th¸ng 01/2020 (M· ®¬n vÞ: TA0666A),1121,,48522402,0
2019-02-28,60-KTK,TrÝch 17% BHXH T.02/2019 cña CB-CNV khèi qu¶n lý,6421,,0,82813800
2019-02-28,61-KTK,TrÝch 17% BHXH T.02/2019 cña CB-CNV khèi chuyªn m«n,622,,0,357537217
2019-02-28,62-KTK,TrÝch 3% BHYT T.02/2019 cña CB-CNV khèi qu¶n lý,6421,,0,14614200
2019-02-28,63-KTK,TrÝch 3% BHYT T.02/2019 cña CB-CNV khèi chuyªn m«n,622,,0,63094805
2019-02-28,64-KTK,TrÝch 1% BHTN T.02/2019 cña CB-CNV khèi qu¶n lý,6421,,0,4871400
2019-02-28,65-KTK,TrÝch 1% BHTN T.02/2019 cña CB-CNV khèi chuyªn m«n,622,,0,21031600
2019-02-28,66-KTK,TrÝch 0.5% BHTNL§ T.02/2019 cña CB-CNV khèi qu¶n lý,6421,,0,2436104
2019-02-28,67-KTK,TrÝch 0.5% BHTNL§ T.02/2019 cña CB-CNV khèi chuyªn m«n,622,,0,10515801
2019-02-28,68-KTK,TrÝch 17% BHXH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,622,,0,757350
2019-02-28,69-KTK,TrÝch 3% BHYH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,622,,0,651915
2019-02-28,70-KTK,TrÝch 1% BHTN §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,622,,0,44550
2019-02-28,71-KTK,TrÝch 0.5% BHTNL§ §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,622,,0,22275
2019-02-28,72-KTK,§/C gi¶m BHXH T.01/2019 cña 03 NV khèi chuyªn m«n,622,,3232250,0
2019-02-28,73-KTK,§/C gi¶m BHTN T.01/2019 cña 03 NV khèi chuyªn m«n,622,,258580,0
2019-02-28,74-KTK,§/C gi¶m BHTNL§ T.01/2019 cña 03 NV khèi chuyªn m«n,622,,64645,0
2019-02-28,118-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 870979) - BV Xuyªn ¸ Cñ Chi",1521,,0,1535600
2019-02-28,119-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 870989) - BV Xuyªn ¸ Cñ Chi",1521,,0,1535600
2019-03-02,10-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 878278) - BV Xuyªn ¸ Cñ Chi",1521,,0,52783508
2019-03-03,01-VX,"NhËp v¾c xin (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 882989) - BV Xuyªn ¸ Cñ Chi",1521,,0,77750000
2019-03-04,03-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 890924 ngµy 04/03/2019) - BV Xuyªn ¸ VÜnh Long,1521,,62241993,0
2019-03-05,04-KTK,XuÊt thuèc cho BV Xuyªn ¸ Cñ Chi m­în (Bill 895860 ngµy 05/03/2019) - BV Xuyªn ¸ VÜnh Long,1521,,37383557,0
2019-03-06,11-PC,"Chi TT tiÒn chÕ ®é èm ®au, TS (§ît 1 th¸ng 02/2019) cho CB-CNV",1111,,3143750,0
2019-03-06,24-VT,"NhËp vËt t­ (m­în vËt t­ BV Xuyªn ¸ Cñ Chi, Bill 898626) - BV Xuyªn ¸ Cñ Chi",1522,,0,1200000
2019-03-06,50-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 896899) - BV Xuyªn ¸ Cñ Chi",1521,,0,123919200
2019-03-06,51-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 897061) - BV Xuyªn ¸ Cñ Chi",1521,,0,18503932
2019-03-06,52-NT,"NhËp thuèc (m­în thuèc BV Xuyªn ¸ Cñ Chi, Bill 897084) - BV Xuyªn ¸ Cñ Chi",1521,,0,39287996
2019-03-06,75L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý.,3344,,0,5252420
2019-03-06,76L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,23088611
2019-03-06,79L-KTK,KhÊu trõ 8% BHXH T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,38971200
2019-03-06,80L-KTK,KhÊu trõ 8% BHXH T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,168252808
2019-03-06,82L-KTK,KhÊu trõ 1.5% BHYT T.02/2019 vµo l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,7307100
2019-03-06,83L-KTK,KhÊu trõ 1.5% BHYT T.02/2019 vµo l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,31547402
2019-03-06,84L-KTK,KhÊu trõ 1.% BHTN T.02/2019 vµo l­¬ng cña CB-CNV khèi qu¶n lý,3344,,0,4871400
2019-03-06,85L-KTK,KhÊu trõ 1.% BHTN T.02/2019 vµo l­¬ng cña CB-CNV khèi chuyªn m«n,3341,,0,21031601
2019-03-06,86L-KTK,KhÊu trõ 8% BHXH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3341,,0,356400
2019-03-06,87L-KTK,KhÊu trõ 1.5% BHYT §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3341,,0,66825
