ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-12-06,16-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 1 cña NV: Vâ ThÞ Hoµng Dung (K. Ngo¹i TQ),3341,,0,4300000
2019-12-09,12-PT,Thu hoµn tiÒn t¹m øng göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c T11/2019 (theo PCTU 14-PC ngµy 07/11/2019) - TrÇn TÊn Kha,1111,,0,20000000
2019-12-09,15-PC,Chi t¹m øng tiÒn göi mÉu xÐt nghiÖm ®¬n vÞ kh¸c T12/2019 - NguyÔn H÷u TÝn,1111,,20000000,0
2019-12-11,17-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cña NV: NguyÔn ThÞ Thïy D­¬ng  (K. CÊp cøu),3341,,0,4400000
2019-12-11,18-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cña NV: NguyÔn V¨n Dòng (K. CÊp cøu),3341,,0,4800000
2019-12-11,19-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cña NV: NguyÔn H÷u Nh¬n (K. CÊp cøu),3341,,0,4900000
2019-12-11,20-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cña NV: Ph¹m Thanh H¹t (K. CÊp cøu),3341,,0,4900000
2019-12-11,21-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cña NV: Vâ ThÞ Hoµng Dung (K. Ngo¹i TQ),3341,,0,4900000
2019-12-11,22-KTK,Thu hoµn t¹m øng tiÒn l­¬ng lÇn 2 cho NV- NguyÔn Mü Ng«n (P. KÕ to¸n),3344,,0,2500000
2019-12-25,48-PC,Chi t¹m øng tiÒn göi mÉu xÐt nghiÖm n­íc RO quý 4/2019 - TrÇn TÊn Ph¸t,1111,,10000000,0
