ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-03,14-BC/BI,"Thu tiÒn VP BN TrÇn ThÕ Sang, MS: 81158 phiÕu 9463.",131,,579672,0
2019-01-03,15-BC/BI,"Thu tiÒn VP BN §µo Ch©u Nga, MS: 34841 phiÕu 272.",131,,614540,0
2019-01-03,16-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Kim Loan, MS: 77353 phiÕu 9449.",131,,1000000,0
2019-01-03,17-BC/BI,"Thu tiÒn VP BN Lª Minh Vò, MS: 3785 phiÕu 339.",131,,1880000,0
2019-01-03,18-BC/BI,"Thu tiÒn VP BN NguyÔn ThÞ Hoµng An, MS: 83107 phiÕu 2510.",131,,1975700,0
2019-01-03,19-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Tr¾c, MS: 32729 phiÕu 3509.",131,,2000000,0
2019-01-03,20-BC/BI,"Thu tiÒn t¹m øng VP BN Lª NguyÔn Nh· Thïy, MS: 33837 phiÕu 3536.",131,,2000000,0
2019-01-03,21-BC/BI,"Thu tiÒn VP BN Lª TuyÕt B¨ng, MS: 83162 phiÕu 3598.",131,,2170000,0
2019-01-03,22-BC/BI,"Thu tiÒn t¹m øng VP BN Ph¹m Duy Thanh, MS: 54269 phiÕu 3716.",131,,4000000,0
2019-01-04,04-BN/BI,NH thu phÝ thu hé qua m¸y pos ngµy 04/01/2019.,6427,,0,121000
2019-01-04,06-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.180.000.000®),1111,,1180000000,0
2019-01-04,23-BC/BI,"Thu tiÒn t¹m øng VP BN TrÇn D­¬ng Quèc Anh, MS: 70332 phiÕu 697",131,,3000000,0
2019-01-04,24-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ M·ng, MS: 82708 phiÕu 714",131,,8000000,0
2019-01-05,05-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 05/01/2019.,6427,,0,93000
2019-01-05,13-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.12/2018) cho CB-CNV khèi chuyªn m«n,3341,,0,2513165751
2019-01-05,13-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,449057311
2019-01-05,14/BN-AG.,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.12/2018) cho CB-CNV khèi chuyªn m«n,3341,,0,220290798
2019-01-05,14/BN-AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,10932692
2019-01-05,15-BN/AG,ChuyÓn cho Cty CP §T BÖnh viÖn Xuyªn ¸ m­în t¹m,1388,,0,2500000000
2019-01-05,25-BC/BI,"Thu tiÒn t¹m øng VP BN §Æng V« T­, MS: 67466 phiÕu 741.",131,,1500000,0
2019-01-05,26-BC/BI,"Thu tiÒn t¹m øng VP BN §Æng V« T­, MS: 67466 phiÕu 742.",131,,1500000,0
2019-01-05,27-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ M·ng, MS: 82708 phiÕu 2861.",131,,3000000,0
2019-01-05,28-BC/BI,"Thu tiÒn t¹m øng VP BN Phan ThÞ Ngäc H©n, MS: 83703 phiÕu 2860.",131,,3000000,0
2019-01-06,06-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 06/01/2019.,6427,,0,128510
2019-01-06,29-BC/BI,"Thu tiÒn VP BN TrÇn Minh §øc, MS: 76566 phiÕu 3920.",131,,112700,0
2019-01-06,30-BC/BI,"Thu tiÒn VP BN Lª Trung HËu, MS: 84181 phiÕu 4376.",131,,778600,0
2019-01-06,31-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng ThÞ D¹ Th¶o, MS: 72050 phiÕu 4480.",131,,1000000,0
2019-01-06,32-BC/BI,"Thu tiÒn t¹m øng VP BN §Æng V« T­, MS: 67466 phiÕu 9886.",131,,2000000,0
2019-01-06,33-BC/BI,"Thu tiÒn VP BN Ng« Hoµng Oanh, MS: 3028 phiÕu 4255.",131,,2611903,0
2019-01-06,34-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 4406.",131,,3000000,0
2019-01-06,35-BC/BI,"Thu tiÒn t¹m øng VP BN Tr­¬ng ThÞ Ngäc H­ng, MS: 84204 phiÕu 4463.",131,,5000000,0
2019-01-06,36-BC/BI,"Thu tiÒn t¹m øng VP BN L©m Tó Tó, MS: 84103 phiÕu 4337.",131,,10000000,0
2019-01-07,01-BN/AG,ChuyÓn ®Æt cät theo H§ sè: WIN-BVXA2018-049 ngµy 11/12/2018 - Cung cÊp m¸y röa ly c«ng nghiÖp - Cty WinterHal,331,,0,14190000
2019-01-07,01-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Winterhall,6427,,0,16500
2019-01-07,02-BN/AG,"ChuyÓn TT 100% GTH§ sè: 12A/2018PS-XAHOSPITAL-VINHLONG ngµy 10/10/2018 - Cung cÊp b¶ng mica, d¸n decal, b¶ng alu (H§ 0000467 ngµy 26/11/2018) - Cty Phôc Sinh",331,,0,117579000
2019-01-07,02-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Phôc Sinh,6427,,0,38801
2019-01-07,03-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 25/12 ®Õn 28/12/2018 (H§ 101325, 100502, 102365, 99963, 27640, 27631)- Cty Sang",331,,0,158189111
2019-01-07,03-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Sang,6427,,0,52202
2019-01-07,04-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 25/12 ®Õn 28/12/2018 (H§ 248613, 238215, 248609, 250199, 238242, 248933, 248823, 249598) - Cty Trung ¦¬ng 2",331,,0,303378601
2019-01-07,04-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,6427,,0,100115
2019-01-07,05-BN/AG,ChuyÓn TT tiÒn mua CCDC c¸c lo¹i tõ ngµy 10/08 ®Õn 22/10/2018 (H§ 0000774 ngµy 26/10/2018) - Cty §¹i Nguyªn Ph¸t,331,,0,961268000
2019-01-07,05-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty §¹i Nguyªn Ph¸t,6427,,0,528697
2019-01-07,06-BN/AG,"ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 18/08 ®Õn 31/10/2018 (H§ 0006819, 0006934, 0007400, 0007692) - Cty BMS",331,,0,62316000
2019-01-07,06-BN/AG.,ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 18/08 ®Õn 31/10/2018 theo 09 hãa ®¬n - Cty BMS,331,,0,401500000
2019-01-07,06-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty BMS,6427,,0,153059
2019-01-07,07-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o th¸ng 09, 10, 11/2018 - TT truyÒn thanh huyÖn Ch©u Thµnh",6418,,0,8400000
2019-01-07,07-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TT truyÒn thanh Ch©u Thµnh,6427,,0,22000
2019-01-07,07-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 07/01/2018.,6427,,0,168000
2019-01-07,08-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o th¸ng 08, 09, 10, 11/2018 - TT truyÒn thanh huyÖn Cao L·nh",6418,,0,6960000
2019-01-07,08-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TT truyÒn thanh Cao L·nh,6427,,0,22000
2019-01-07,09-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.120.000.000®),1111,,1120000000,0
2019-01-07,09-BN/AG,"ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 13/09 ®Õn 20/10/2018 (H§ 0002297, 0002296, 0002359, 0002360, 0002337, 0002444, 0002445, 0002525, 0002583) - Cty Long Giang",331,,0,203444124
2019-01-07,09-BN/AG.,"ChuyÓn TT tiÒn mua vËt t­ tõ ngµy 19/09 ®Õn 18/10/2018 (H§ 0002379, 0002378, 0002438, 0002454, 0002469, 0002499, 0002565) - Cty Long Giang",331,,0,54992703
2019-01-07,09-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Long Giang,6427,,0,198996
2019-01-07,10-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 08/09 ®Õn 30/09/2018 (H§ 13829, 13831, 13830, 13828, 13915, 13914, 13913, 13933, 13934, 13931, 13930, 14071, 14070) - Cty B¸ch Khang",331,,0,484033643
2019-01-07,10-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty B¸ch Khang,6427,,0,159731
2019-01-07,11-BN/AG,ChuyÓn TT tiÒn mùc m¸y in T11/2018 (H§ 0001203) - Cty Nam Khang,331,,0,3960000
2019-01-07,11-BN/AG.,ChuyÓn TT tiÒn mua Drum m¸y in (H§ 0001196 ngµy 26/12/2018) - Cty Nam Khang,331,,0,85206000
2019-01-07,11-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam Khang,6427,,0,29425
2019-01-07,37-BC/BI,"Thu tiÒn t¹m øng Vâ ThÞ B¶y, MS: 83904 phiÕu 4272.",131,,3000000,0
2019-01-07,38-BC/BI,"Thu tiÒn t¹m øng Bïi ThÞ M­êi Mét, MS: 47357 phiÕu 4292.",131,,4000000,0
2019-01-07,39-BC/BI,"Thu tiÒn t¹m øng Bïi ThÞ M­êi Mét, MS: 47357 phiÕu 4312.",131,,5000000,0
2019-01-08,08-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 08/01/2019,6427,,0,115153
2019-01-08,12-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 06/08 ®Õn 31/10/2018 (H§ 0001051, 0001735, 0001823) - Cty M­êi Th¸ng Ba",331,,0,96673388
2019-01-08,12-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty M­êi Th¸ng Ba,6427,,0,31902
2019-01-08,16-BN/AG,"ChuyÓn TT tiÒn mua x¨ng dÇu T12/2018, T01/2019 tõ ngµy 26/12/2018 ®Õn 03/01/2019 (H§ 0012486, 0012500) - Cty Mª K«ng",331,,0,12715500
2019-01-08,16-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Mª K«ng,6427,,0,22000
2019-01-08,17-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 1.090.000.000®),1111,,1090000000,0
2019-01-08,37-BC/AG,VP UBND tØnh VÜnh Long chuyÓn tiÒn kh¸m søc kháe,131,,5129000,0
2019-01-08,38-BC/AG,VP UBND tØnh VÜnh Long chuyÓn tiÒn kh¸m søc kháe,131,,55400000,0
2019-01-08,40-BC/BI,"THu tiÒn t¹m øng VP BN §ç Hoµng Anh, MS: 81318 phiÕu 925.",131,,1000000,0
2019-01-08,41-BC/BI,"THu tiÒn t¹m øng VP BN Tr­¬ng ThÞ Ngäc H­¬ng, MS: 84204 phiÕu 3138.",131,,1000000,0
2019-01-08,42-BC/BI,"Thu tiÒn VP BN La Quan C­êng, MS: 52684 phiÕu 972.",131,,1544345,0
2019-01-08,43-BC/BI,"Thu tiÒn VP BN NguyÔn Gia Huy, MS: 28165 phiÕu 68.",131,,1840000,0
2019-01-08,44-BC/BI,"Thu tiÒn t¹m øng VP BN §oµn V¨n Thanh, MS: 84856 phiÕu 1007.",131,,4000000,0
2019-01-08,45-BC/BI,"Thu tiÒn t¹m øng VP BN Ph¹m ThÞ TuyÕt Ng©n, MS: 27699 phiÕu 3105.",131,,7000000,0
2019-01-09,09-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 09/01/2019.,6427,,0,76544
2019-01-09,18-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 620.000.000®),1111,,620000000,0
2019-01-09,46-BC/BI,"Thu tiÒn VP BN NguyÔn §Æng TuÊn, MS: 80776 phiÕu 4462.",131,,169465,0
2019-01-09,47-BC/BI,"Thu tiÒn VP BN NguyÔn Täng HiÕu, MS: 83513 phiÕu 3318.",131,,1172000,0
2019-01-09,48-BC/BI,"Thu tiÒn t¹m øng VP BN Cao Thanh Minh Thoa, MS: 27367 phiÕu 4598.",131,,2000000,0
2019-01-09,49-BC/BI,"Thu tiÒn t¹m øng VP BN Lª ThÞ Thoa, MS: 85119 phiÕu 165.",131,,3000000,0
2019-01-09,50-BC/BI,"Thu tiÒn t¹m øng VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 4537.",131,,4000000,0
2019-01-09,51-BC/BI,"Thu tiÒn VP BN §Æng ThÞ Phon, MS: 84788 phiÕu 4634.",131,,1680000,0
2019-01-10,10-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 10/01/2019.,6427,,0,21300
2019-01-10,16-BN/AG..,NH Agribank thu phÝ biÕn ®éng tµi kho¶n T01/2019 (TK: 7300201006668),6427,,0,88000
2019-01-10,17-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 15/11 ®Õn 15/12/2018 (H§ 45765, 47261, 47259, 49261, 49956, 52391, 51923, 52676, 52920) -",331,,0,687466298
2019-01-10,17-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hoµng §øc,6427,,0,378106
2019-01-10,18-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 01/01 ®Õn 07/01/2019 (H§ 101937, 103216, 102994, 105119, 105101, 27960, 28008, 28005) - Cty Sang",331,,0,189603950
2019-01-10,18-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Sang,6427,,0,62569
2019-01-10,19-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 01/01 ®Õn 07/01/2019 (H§ 256233, 256235, 256242, 250354) - Cty Trung ¦¬ng 2",331,,0,326153072
2019-01-10,19-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Trung ¦¬ng 2,6427,,0,107631
2019-01-10,20-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 04/12 ®Õn 17/12/2018 (H§ 0036615, 0036942, 0037430) - Cty Kh¸nh Hßa",331,,0,75702404
2019-01-10,20-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Kh¸nh Hßa,6427,,0,11000
2019-01-10,23-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 910.000.000®),1111,,910000000,0
2019-01-10,26-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m.,1388,,0,11000000000
2019-01-10,27-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.12/2018) cho CB-CNV khèi chuyªn m«n,3341,,0,3471598817
2019-01-10,27-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,250753900
2019-01-10,28-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.12/2018) cho CB-CNV khèi chuyªn m«n,3341,,0,50507476
2019-01-10,28-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.12 12/2018) cho CB-CNV khèi qu¶n lý,3344,,0,1450000
2019-01-10,52-BC/AG,"NhËn tiÒn t¹m øng KP KCB 21.150.000.000 ® (LÇn 3 Quý 4/2018_13.300.112.396 ®, Quý 1/2019_7.849.887.604 ®ång) - BHXH tØnh VÜnh Long.",131,,21150000000,0
2019-01-10,52-BC/BI,"Thu tiÒn VP BN NguyÔn ThÞ Ch©u Minh, MS: 11580 phiÕu 4833.",131,,2100000,0
2019-01-10,53-BC/BI,"Thu tiÒn t¹m øng VP BN TrÇn D­¬ng Quèc Anh, MS: 70332 phiÕu 3447.",131,,5000000,0
2019-01-11,11-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 11/01/2019.,6427,,0,116500
2019-01-11,21-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 03/08 ®Õn 31/08/2018 (H§ 0019207, 0019208, 0019498, 0019588) - Cty §øc Anh",331,,0,235489800
2019-01-11,21-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty §øc Anh,6427,,0,77712
2019-01-11,22-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 23/09 ®Õn 15/10/2018 (H§ 5348, 5347, 5648, 6240, 6273, 6274, 6298) - Cty Calapharco",331,,0,226578537
2019-01-11,22-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Calapharco,6427,,0,174465
2019-01-11,23-BN/AG,"ChuyÓn TT tiÒn mua vËt t­ tõ ngµy 01/09 ®Õn 30/09/2018 (H§ 8948, 8259) - Cty Hång ThiÖn Mü",331,,0,14154000
2019-01-11,23-BN/AG.,"ChuyÓn TT tiÒn mua hãa chÊt tõ ngµy 01/09 ®Õn 30/09/2018 (H§ 8548, 8549, 8550, 9148, 9147, 9146, 9145) - Cty Hång ThiÖn Mü",331,,0,122536975
2019-01-11,23-BN/AG..,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hång ThiÖn Mü,6427,,0,45108
2019-01-11,24-BN/AG,ChuyÓn TT tiÒn mua vËt t­ ngµy 26/11/2018 (H§ 0001809 ngµy 26/11/2018) - Cty Nam B×nh,331,,0,20196000
2019-01-11,24-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Nam B×nh,6427,,0,16500
2019-01-11,25-PC,Chi tiÒn mÆt nép vµo TK TGNH t¹i NH.Agribank CN Cñ Chi. (ST: 650.000.000®),1111,,650000000,0
2019-01-11,25-BN/AG,"ChuyÓn TT tiÒn phÝ duy tr× gi¶i ph¸p vµ phÇn mÒm ""BÖnh viÖn th«ng minh"" T12/2018 (H§ 000953 ngµy 31/12/2018) - Cty y tÕ Th«ng Minh",331,,0,70000000
2019-01-11,25-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty y tÕ Th«ng Minh,6427,,0,53900
2019-01-11,29-BN/AG,"ChuyÓn TT tiÒn mua vËt t­ tõ ngµy 06/08 ®Õn 22/09/2018 (H§ 0000049, 0000059, 0000092, 0000111) - Cty An Ph¸t Ph¸t",331,,0,112168245
2019-01-11,29-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty An Ph¸t Ph¸t,6427,,0,37016
2019-01-11,30-BN/AG,"ChuyÓn TT tiÒn mua Ên phÈm c¸c lo¹i ngµy 18/12/2018 (H§ 0000126, 0000127, 0000128, 0000129, 0000131, 0000132, 0000133) - Cty Thiªn Ph­¬ng Mai",331,,0,139601000
2019-01-11,30-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Thiªn Ph­¬ng Mai,6427,,0,15356
2019-01-11,31-BN/AG,"ChuyÓn TT tiÒn mua chÕ phÈm m¸u c¸c lo¹i T12/2018 (H§ 0001910, 0001911) - TT TruyÒn m¸u - HuyÕt häc TP.CÇn Th¬",331,,0,203546000
2019-01-11,31-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho TT truyÒn m¸u - HuyÕt häc TP.CÇn Th¬,6427,,0,156730
2019-01-11,33-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 03/08 ®Õn 13/09/2018 (H§ 0008826, 0008845, 0009328, 0009452) - Cty Quang Anh",331,,0,286959120
2019-01-11,33-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Quang Anh,6427,,0,94697
2019-01-11,34-BN/AG,"ChuyÓn TT tiÒn mua vËt t­ tõ ngµy 16/10 ®Õn ngµy 22/11/2018 (H§ 0003078, 0003835) - Cty Hoµng ¸nh D­¬ng",331,,0,69615000
2019-01-11,34-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Hoµng ¸nh D­¬ng,6427,,0,22973
2019-01-11,35-BN/AG,"ChuyÓn TT tiÒn mua thuèc tõ ngµy 25/09 ®Õn 16/10/2018 (H§ 0006140, 0006529, 0006754) - Cty Th¨ng Long",331,,0,232470000
2019-01-11,35-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Th¨ng Long,6427,,0,179002
2019-01-11,36-BN/AG,ChuyÓn TT tiÒn mua thuèc ngµy 16/09/2018 (H§ 0001847 ngµy 13/09/2018) - Cty Ngäc ViÖt,331,,0,708000983
2019-01-11,36-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Ngäc ViÖt,6427,,0,389401
2019-01-11,37-BN/AG,"ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o T10, 11, 12/2018, T01/2019 - §¹i truyÒn thanh huyÖn Long Hå",6418,,0,6200000
2019-01-11,37-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi TruyÒn Thanh huyÖn Long Hå,6427,,0,22000
2019-01-11,38-BN/AG,"ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o T09, 10, 11/2018, T01/2019 theo 04 H§ sè: 03T2/H§-§TT, 10T8/H§-§TT, 04T10/H§-§TT, 012/H§-§TT - §¹i truyÒn thanh huyÖn LÊp Vß",6418,,0,7600000
2019-01-11,38-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi TruyÒn Thanh LÊp Vß,6427,,0,22000
2019-01-11,39-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o theo H§ sè: 17/H§QC-TTVHTT&TT.2018 - §µi truyÒn thanh TP Sa §Ðc,6418,,0,3600000
2019-01-11,39-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho §µi TruyÒn Thanh Sa §Ðc,6427,,0,22000
2019-01-11,40-BN/AG,ChuyÓn TT tiÒn mua x¨ng dÇu T01/2019 tõ ngµy 04/01 ®Õn 09/01/2019 (H§ 0010032 ngµy 10/01/2019) vµ Phô lôc t¨ng thªm cña H§ sè: DKMK.CNVL/01-2018 ngµy 01/08/2018 - Cty Mª K«ng,331,,0,24670100
2019-01-11,40-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty Mª K«ng,6427,,0,22000
2019-01-11,41-BN/AG,"ChuyÓn TT tiÒn mua vËt t­ c¸c lo¹i tõ ngµy 23/10 ®Õn 29/10/2018 (H§ 0006005, 0006183) - Cty TuÖ H¶i",331,,0,163779964
2019-01-11,41-BN/AG.,NH Agribank thu phÝ chuyÓn tiÒn cho Cty TuÖ H¶i,6427,,0,54047
2019-01-11,42-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m.,1388,,0,5000000000
2019-01-11,54-BC/BI,"Thu tiÒn VP BN Phan ThÞ Thu Hång, MS: 47795 phiÕu 274.",131,,942606,0
2019-01-11,55-BC/BI,"Thu tiÒn VP BN NguyÔn Lª DiÔm Phóc, MS: 85525 phiÕu 341.",131,,1605000,0
2019-01-11,56-BC/BI,"Thu tiÒn t¹m øng VP BN Phan ThÞ Ngäc H©n, MS: 83703 phiÕu 3467.",131,,2000000,0
2019-01-11,57-BC/BI,"Thu tiÒn VP BN NguyÔn ThÞ Hoa, MS: 37737 phiÕu 350.",131,,2443483,0
2019-01-11,58-BC/BI,"Thu tiÒn t¹m øng VP BN Huúnh V¨n S¸ng, MS: 84403 phiÕu 324.",131,,3000000,0
2019-01-11,59-BC/BI,"Thu tiÒn VP BN NguyÔn Minh H¶i, MS: 41271 phiÕu 1175.",131,,361442,0
2019-01-11,60-BC/BI,"Thu tiÒn VP BN TrÇn ThÞ Oanh, MS: 14538 phiÕu 1232.",131,,480880,0
2019-01-11,61-BC/BI,"Thu tiÒn t¹m øng VP BN Hµ NguyÔn §¨ng Kh«i, MS: 19111 phiÕu 535.",131,,500000,0
2019-01-11,62-BC/BI,"Thu tiÒn t¹m øng VP BN Cao Thanh Minh Thoa, MS: 27367 phiÕu 4898.",131,,1000000,0
2019-01-11,63-BC/BI,"Thu tiÒn t¹m øng VP BN T« Kú Phong, MS: 85824 phiÕu 1203.",131,,2000000,0
2019-01-12,12-BN/BI,NH thu phÝ thu hé qua m¸y poss ngµy 12/01/2019.,6427,,0,75044
2019-01-12,64-BC/BI,"Thu tiÒn t¹m øng VP BN Hµ NguyÔn §»ng Kh«i, MS: 19111 phiÕu 384.",131,,500000,0
2019-01-12,65-BC/BI,"Thu tiÒn VP BN Lª Thôy Thanh V©n, MS: 79970 phiÕu 1541.",131,,626619,0
