ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-02-13,36-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.02/2019 vµo tiÒn l­¬ng T.01/2019 cña CB-CNV khèi qu¶n lý,3335,,33773501,0
2019-02-13,37-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.02/2019 vµo tiÒn l­¬ng T.01/20219 cña CB-CNV khèi chuyªn m«n,3335,,441926981,0
2019-02-13,42L-KTK,KhÊu trõ 1% tiÒn C«ng §oµn T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý.,3382,,5004880,0
2019-02-13,43L-KTK,KhÊu trõ 1% tiÒn C«ng §oµn T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3382,,21405461,0
2019-02-13,46L-KTK,KhÊu trõ 8% BHXH T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3383,,38187200,0
2019-02-13,47L-KTK,KhÊu trõ 8% BHXH T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3383,,156111843,0
2019-02-13,48L-KTK,KhÊu trõ 1.5% BHYT T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3384,,7160100,0
2019-02-13,49L-KTK,KhÊu trõ 1.5% BHYT T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3384,,29269022,0
2019-02-13,50L-KTK,KhÊu trõ 1% BHTN T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3386,,4773400,0
2019-02-13,51L-KTK,KhÊu trõ 1% BHTN T.01/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3386,,19512681,0
2019-02-19,34-PC,Chi TT bæ sung tiÒn phô cÊp vµ khen th­ëng T.01/2019 cho CB-CNV khèi qu¶n lý,1111,,3000000,0
2019-02-19,34A-PC,Chi TT bæ sung tiÒn phô cÊp vµ khen th­ëng T.01/2019 cho CB-CNV khèi chuyªn m«n,1111,,164735708,0
2019-02-19,35-PC,Chi TT tiÒn bæ sung l­¬ng (§ît 2 T.01/2019) cho CB-CNV,1111,,7180148,0
2019-02-19,36-PC,Chi TT tiÒn bæ sung l­¬ng (§ît 2 T.01/2019) cho CB-CNV,1111,,36222806,0
2019-02-19,37-PC,Chi TT tiÒn bæ sung l­¬ng (§ît 2 T.12/2018) cho CB-CNV,1111,,20367940,0
2019-02-28,56-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.02/2019) cña CB-CNV khèi qu¶n lý,6421,,0,738953307
2019-02-28,57-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.02/2019) cña CB-CNV khèi chuyªn m«n,622,,0,3847851435
2019-02-28,58-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.02/2019) cña CB-CNV khèi qu¶n lý,6421,,0,367510782
2019-02-28,59-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.02/2019) cña CB-CNV khèi chuyªn m«n,622,,0,4563850106
2019-03-05,15-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 th¸ng 02/2019) cho CB-CNV khèi qu¶n lý,1121,,654512077,0
2019-03-05,15-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.02/2019) cho CB-CNV khèi chuyªn m«n,1121,,3106049991,0
2019-03-05,16-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 th¸ng 02/2019) cho CB-CNV khèi chuyªn m«n,1121,,109291389,0
2019-03-06,07-PC,Chi TT tiÒn l­¬ng (§ît 1 Th¸ng 02/2019) cho CB-CNV khèi qu¶n lý,1111,,21275014,0
2019-03-06,07A-PC,Chi TT tiÒn l­¬ng (§ît 1 Th¸ng 02/2019) cho CB-CNV khèi chuyªn m«n,1111,,97569878,0
2019-03-06,08-PC,Chi TT tiÒn l­¬ng (§ît 1 Th¸ng 02/2019) cho CB-CNV khèi qu¶n lý,1111,,3030769,0
2019-03-06,08A-PC,Chi TT tiÒn l­¬ng (§ît 1 Th¸ng 02/2019) cho CB-CNV khèi chuyªn m«n,1111,,163115626,0
2019-03-06,09-PC,Chi TT tiÒn l­¬ng (§ît 1 Th¸ng 02/2019) cho CB-CNV khèi chuyªn m«n,1111,,86241704,0
2019-03-06,75L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý.,3382,,5252420,0
2019-03-06,76L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3382,,23088611,0
2019-03-06,79L-KTK,KhÊu trõ 8% BHXH T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3383,,38971200,0
2019-03-06,80L-KTK,KhÊu trõ 8% BHXH T.02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3383,,168252808,0
2019-03-06,82L-KTK,KhÊu trõ 1.5% BHYT T.02/2019 vµo l­¬ng cña CB-CNV khèi qu¶n lý,3384,,7307100,0
2019-03-06,83L-KTK,KhÊu trõ 1.5% BHYT T.02/2019 vµo l­¬ng cña CB-CNV khèi chuyªn m«n,3384,,31547402,0
2019-03-06,84L-KTK,KhÊu trõ 1.% BHTN T.02/2019 vµo l­¬ng cña CB-CNV khèi qu¶n lý,3386,,4871400,0
2019-03-06,85L-KTK,KhÊu trõ 1.% BHTN T.02/2019 vµo l­¬ng cña CB-CNV khèi chuyªn m«n,3386,,21031601,0
2019-03-06,86L-KTK,KhÊu trõ 8% BHXH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3383,,356400,0
2019-03-06,87L-KTK,KhÊu trõ 1.5% BHYT §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3384,,66825,0
2019-03-06,88L-KTK,KhÊu trõ 1% BHTN §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3386,,44550,0
2019-03-06,89L-KTK,"Thu hoµn 8% BHXH T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,2365045,0
2019-03-06,90L-KTK,"Thu hoµn 1.5% BHYT T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,445395,0
2019-03-06,91L-KTK,"Thu hoµn 1% BHTN T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",1388,,296930,0
2019-03-06,92L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.03/2019 vµo tiÒn l­¬ng T.02/2019 cña CB-CNV khèi qu¶n lý,3335,,3733327,0
2019-03-06,93L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.03/2019 vµo tiÒn l­¬ng T.02/2019 cña CB-CNV khèi chuyªn m«n,3335,,38087280,0
2019-03-11,29-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,1121,,300089796,0
2019-03-11,29-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.02/2019) cho CB-CNV khèi chuyªn m«n,1121,,3762382223,0
2019-03-11,30-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1121,,53720572,0
2019-03-12,23-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi qu¶n lý,1111,,5676000,0
2019-03-12,23A-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi chuyªn m«n,1111,,117029015,0
2019-03-12,24-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi qu¶n lý,1111,,200000,0
2019-03-12,24A-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi chuyªn m«n,1111,,67280942,0
2019-03-12,25-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi chuyªn m«n,1111,,105979888,0
2019-03-12,26-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi qu¶n lý,1111,,2500000,0
2019-03-12,26A-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 2/2019) cho CB-CNV khèi chuyªn m«n,1111,,6500000,0
2019-03-12,29-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 02/2019) cho CB-CNV khèi chuyªn m«n,1111,,53285200,0
2019-03-12,94L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.03/2019 vµo tiÒn l­¬ng T.02/2019 cña CB-CNV khèi qu¶n lý,3335,,59044986,0
2019-03-12,95L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.03/2019 vµo tiÒn l­¬ng T.02/2019 cña CB-CNV khèi chuyªn m«n,3335,,397672266,0
2019-03-31,96-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.03/2019) cña CB-CNV khèi qu¶n lý,6421,,0,696858993
2019-03-31,97-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.03/2019) cña CB-CNV khèi chuyªn m«n,622,,0,3925350308
2019-03-31,98-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.03/2019) cña CB-CNV khèi qu¶n lý,6421,,0,410030459
2019-03-31,99-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.03/2019) cña CB-CNV khèi chuyªn m«n,622,,0,5247321459
2019-04-05,20-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.03/2019) cho CB-CNV khèi qu¶n lý,1121,,607998706,0
2019-04-05,20-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.03/2019) cho CB-CNV khèi chuyªn m«n,1121,,3182992883,0
2019-04-05,21-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.03/2019) cho CB-CNV khèi chuyªn m«n,1121,,30085988,0
2019-04-06,12-PC,Chi TT tiÒn l­¬ng ( §ît 1 Th¸ng 03/2019) cho CB-CNV khèi qiñan lý,1111,,20004242,0
2019-04-06,12A-PC,Chi TT tiÒn l­¬ng ( §ît 1 Th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,134934123,0
2019-04-06,12L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý.,3382,,5148920,0
2019-04-06,13-PC,Chi TT tiÒn l­¬ng ( §ît 1 Th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,1111,,8500000,0
2019-04-06,13A-PC,Chi TT tiÒn l­¬ng ( §ît 1 Th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,186481423,0
2019-04-06,13L-KTK,KhÊu trõ 1% C«ng §oµn phÝ T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3382,,24373056,0
2019-04-06,14-PC,Chi TT tiÒn l­¬ng ( §ît 1 Th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,67563588,0
2019-04-06,16L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.04/2019 vµo tiÒn l­¬ng T.02/2019 cña CB-CNV khèi qu¶n lý,3335,,3418755,0
2019-04-06,17L-KTK,KhÊu trõ thuÕ TNCN lÇn 1 T.04/2019 vµo tiÒn l­¬ng T.03/2019 cña CB-CNV khèi chuyªn m«n,3335,,37881299,0
2019-04-06,49L-KTK,KhÊu trõ 8% BHXH T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3383,,39339520,0
2019-04-06,50L-KTK,KhÊu trõ 8% BHXH T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3383,,186821008,0
2019-04-06,51L-KTK,KhÊu trõ 1.5% BHYT T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3384,,7376160,0
2019-04-06,52L-KTK,KhÊu trõ 1.5% BHYT T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3384,,35028939,0
2019-04-06,53L-KTK,KhÊu trõ 1.% BHTN T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi qu¶n lý,3386,,4917440,0
2019-04-06,54L-KTK,KhÊu trõ 1.% BHTN T.03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3386,,23352626,0
2019-04-06,55L-KTK,"KhÊu trõ 8% BHXH T.02 /2019 vµo tiÒn l­¬ng cña 02 NV (BS. Ng« Minh NghÜa, Lª §øc SÜ)",3383,,4446000,0
2019-04-06,56L-KTK,"KhÊu trõ 1.5% BHYT T.02/2019 vµo tiÒn l­¬ng cña 02 NV (BS. Ng« Minh NghÜa, Lª §øc SÜ)",3384,,833625,0
2019-04-06,57L-KTK,"KhÊu trõ 1% BHTN T.02/2019 vµo tiÒn l­¬ng cña 02 NV (BS. Ng« Minh NghÜa, Lª §øc SÜ)",3386,,555750,0
2019-04-06,58L-KTK,KhÊu trõ 4.5% BHYT T.02/2019 vµo tiÒn l­¬ng cña NV: NguyÔn ThÞ Cóc Hoa,3384,,155250,0
2019-04-06,59L-KTK,Thu hoµn tiÒn l­¬ng T.03/2019 cña BS.NguyÔn §¨ng Phong (t¹m øng ngµy 30/03/2019),141,,10000000,0
2019-04-11,18L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.04/2019 vµo tiÒn l­¬ng T.03/2019 cña CB-CNV khèi qu¶n lý,3335,,53636819,0
2019-04-11,19L-KTK,KhÊu trõ thuÕ TNCN lÇn 2 T.04/2019 vµo tiÒn l­¬ng T.03/2019 cña CB-CNV khèi chuyªn m«n,3335,,534285707,0
2019-04-11,30-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,1111,,5568000,0
2019-04-11,30A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,153276337,0
2019-04-11,31-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,1111,,750000,0
2019-04-11,31A-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,138311530,0
2019-04-11,32-PC,Chi TT tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,73462066,0
2019-04-11,33-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 03/2019) cho CB-CNV khèi qu¶n lý,1111,,2500000,0
2019-04-11,33A-PC,Chi TT tiÒn l­¬ng (§ît 2 Th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,8000000,0
2019-04-11,48-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.03/2019) cho CB-CNV khèi qu¶n lý,1121,,347575640,0
2019-04-11,48-BN/AG.,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.03/2019) cho CB-CNV khèi chuyªn m«n,1121,,4322228208,0
2019-04-11,49-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 2 T.03/2019) cho CB-CNV khèi chuyªn m«n,1121,,17757611,0
2019-04-30,106-KTK,TrÝch tiÒn l­¬ng §ît 1 T.04/2019 cña CB-CNV khèi qu¶n lý,6421,,0,716287137
2019-04-30,107-KTK,TrÝch tiÒn l­¬ng §ît 1 T.04/2019 cña CB-CNV khèi chuyªn m«n,622,,0,4172223719
2019-04-30,108-KTK,TrÝch tiÒn l­¬ng §ît 2 T.04/2019 cña CB-CNV khèi qu¶n lý,6421,,0,422469972
2019-04-30,109-KTK,TrÝch tiÒn l­¬ng §ît 2 T.04/2019 cña CB-CNV khèi chuyªn m«n,622,,0,5247934588
2019-05-06,26-BN/AG,ChuyÓn TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi qu¶n lý,1121,,642919589,0
2019-05-06,26-BN/AG.,ChuyÓn TT tiiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,1121,,3447761780,0
2019-05-07,13-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi qu¶n lý,1111,,4910942,0
2019-05-07,13A-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,1111,,184243016,0
2019-05-07,14-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi qu¶n lý,1111,,7650000,0
2019-05-07,14A-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,1111,,134634069,0
2019-05-07,15-PC,Chi TT tiÒn l­¬ng (§ît 1 T.04/2019) cho CB-CNV khèi chuyªn m«n,1111,,58313285,0
2019-05-07,38L-KTK,KhÊu trõ 8% BHXH T.04/2019 vµo tiÒn l­¬ng CB-CNV khèi qu¶n lý,3383,,39659520,0
2019-05-07,39L-KTK,KhÊu trõ 8% BHXH T.04/2019 vµo tiÒn l­¬ng CB-CNV khèi chuyªn m«n,3383,,196084768,0
2019-05-07,40L-KTK,KhÊu trõ 1.5% BHYT T.04/2019 vµo tiÒn l­¬ng CB-CNV khèi qu¶n lý,3384,,7436160,0
2019-05-07,41L-KTK,KhÊu trõ 1.5% BHYT T.04/2019 vµo tiÒn l­¬ng CB-CNV khèi chuyªn m«n,3384,,36765894,0
2019-05-07,42L-KTK,KhÊu trõ 1% BHTN T.04/2019 vµo tiÒn l­¬ng CB-CNV khèi qu¶n lý,3386,,4957440,0
