ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-03-28,96-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸ tõ ngµy 01/02 ®Õn 28/02/2019 - §µi truyÒn thanh Chî L¸ch,1121,,2240000,0
2019-03-28,97-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 01/03 ®Õn 31/03/2019 - §µi truyÒn thanh Mang ThÝt,1121,,5000000,0
2019-04-04,07-PC,"Chi TT tiÒn in b¨ng r«n, standee phßng kh¸m da liÔu (theo H§ 0001290 ngµy 04/04/2019) - C«ng ty TNHH TM Qu¶ng c¸o Ngäc Phó",1111,,577500,0
2019-04-09,22-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 01/02 ®Õn 31/03/2019 theo 02 H§ 05/H§-TTVHTT&TT, 07H§-TTVTTT&TT - §µi truyÒn thanh B×nh T©n",1121,,10400000,0
2019-04-09,24-PC,Chi TT tiÒn in b¨ng r«n vµ standee héi th¶o trÜ (theo H§ 0001314 ngµy 09/04/2019) - C«ng ty TNHH Th­¬ng m¹i Qu¶ng c¸o Ngäc Phó,1111,,577500,0
2019-04-12,47-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸ tõ ngµy 01/03 ®Õn 31/03/2019 - §µi truyÒn thanh Chî L¸ch,1121,,2480000,0
2019-04-23,55-PC,Chi TT tiÒn in standee Héi th¶o S¶n vµ Liªn chuyªn khoa,1111,,120000,0
2019-04-25,118-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 01/04 ®Õn 30/04/2019 - §µi truyÒn thanh Mang ThÝt,1121,,5000000,0
2019-05-08,39-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o bÖnh viÖn ®a khoa Xuyªn ¸ VÜnh Long tõ ngµy 01/03 ®Õn 31/03/2019 - §µi truyÒn thanh Cµng Long,1121,,6200000,0
2019-05-23,57-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 01/03 ®Õn 30/04/2019 (H§ 0005302, 0005303) - §µi truyÒn thanh huyÖn Ch©u Thµnh",1121,,9150000,0
2019-05-24,56-PC,Chi TT tiÒn in kü thuËt sè b¶ng ®ét quþ (theo H§ 0001522 ngµy 24/05/2019),1111,,1210000,0
2019-05-24,75-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o bÖnh viÖn ®a khoa Xuyªn ¸ VÜnh Long tõ ngµy 01/04 ®Õn 30/04/2019 - §µi truyÒn thah huyÖn Cµng Long,1121,,6000000,0
2019-05-30,69-PC,"Chi TT tiÒn in b¨ng r«n, standee cho bÖnh van tim (theo H§ 0001548 ngµy 29/05/2019)",1111,,385000,0
2019-05-30,83-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 01/04 ®Õn 30/04/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - TT VH-TTvµ TT huyÖn B×nh T©n",1121,,5400000,0
2019-05-30,84-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 01/04 ®Õn 30/04/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - §µi truyÒn thanh Tam B×nh",1121,,8100000,0
2019-06-04,07-PC,Chi TT tiÒn in Standee héi th¶o Néi tæng qu¸t - C«ng ty TNHH TM QC Ngäc Phó,1111,,105000,0
2019-06-05,09-PC,"Chi TT tiÒn in b¨ng r«n, Standee tiªm chñng (theo H§ 0001594 ngµy 05/06/2019) - C«ng ty TNHH TM QC Ngäc Phó",1111,,1001000,0
2019-06-06,16-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o th¸ng 03/2019 tõ ngµy 01/03 ®Õn 31/03/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - §µi TruyÒn thanh Tam B×nh",1121,,2160000,0
2019-06-11,26-PC,"Chi TT tiÒn in b¨ng r«n, standee héi th¶o Canon ngµy 15/06/2019 (theo H§ 0001609 ngµy 10/06/2019) - C«ng ty TNHH TM QC Ngäc Phó",1111,,1155000,0
2019-06-12,23-BN/AG,"ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o T03, 04/2019 - §µi truyÒn thanh huyªn Long Hå",1121,,12200000,0
2019-06-18,52-PC,Chi TT tiÒn in Standee cho khoa M¾t - C«ng ty TNHH TM Qu¶ng c¸o Ngäc Phó,1111,,132000,0
2019-06-29,69-PC,Chi TT tiÒn in Standee chØnh h×nh nhi,1111,,140000,0
2019-07-02,03-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 04/06 ®Õn 15/06/2019 - §µi truyÒn thanh Mang ThÝt,1121,,2400000,0
2019-07-08,15-PC,"Chi TT tiÒn in b¨ng r«n, standee héi th¶o chØnh h×nh nhi, héi th¶o khoa häc ë §ång Th¸p (theo H§ 0001750 ngµy 06/07/2019) - Cty TNHH TM QC Ngäc Phó",1111,,462000,0
2019-07-16,35-PC,Chi TT tiÒn in b¨ng r«n vµ Standee kh¸m bÖnh tim bÈm sinh lÇn 2 - C«ng ty TNHHTM QC Ngäc Phó,1111,,385000,0
2019-07-23,88-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o th¸ng 06/2019 tõ ngµy 01/06 ®Õn 15/06/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - §µi truyÒn thanh Tam B×nh",1121,,4050000,0
2019-07-31,121-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 01/07 ®Õn 31/07/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - §µi truyÒn thanh huyÖn B×nh T©n",1121,,5400000,0
2019-08-01,03-PC,Chi TT tiÒn in standee héi th¶o Néi tiÕt ngµy 07/08/2019 - C«ng ty TNHH - TM - QC Ngäc Phó,1111,,70000,0
2019-08-06,19-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 01/07 ®Õn 31/07/2019 - §µi truyÒn thanh huyÖn Mang ThÝt,1121,,5200000,0
2019-08-06,20-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BÖnh viÖn Xuyªn ¸ tõ ngµy 01/03 ®Õn 31/07/2019 - §µi truyÒn thanh B×nh Minh,1121,,21400000,0
2019-08-08,47-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BÖnh viÖn Xuyªn ¸ tõ ngµy 01/01 ®Õn 31/06/2019 - §µi truyÒn thanh TP Sa §Ðc,1121,,30480000,0
2019-08-13,36-PC,Chi TT tiÒn in b¨ng r«n vµ Standee kû niÖm 1 n¨m thµnh lËp BVXA VÜnh Long,1111,,984500,0
2019-08-15,41-PC,Chi TT tiÒn in decal mõng kû niÖm 1 n¨m thµnh lËp BÖnh viÖn (theo H§ 0001941 ngµy 15/08/2019) - C«ng ty TNHH TM Qu¶ng c¸o Ngäc Phó,1111,,495000,0
2019-08-24,58-PC,"Chi TT tiÒn in b¨ng r«n ""ch¨m chót bÖnh nh©n tõ viÖc nhá nhÊt"" cho c¸c Khoa - C«ng ty TNHH TM Qu¶ng c¸o Ngäc Phó",1111,,3173500,0
2019-08-26,108-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o th¸ng 07/2019 tõ ngµy 01/07 ®Õn 31/07/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - §µi truyÒn thanh Tam B×nh",1121,,8370000,0
2019-09-07,15-PC,Chi TT tiÒn in Standee bÖnh lý tuyÕn gi¸p,1111,,105000,0
2019-09-25,72-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o bÖnh viÖn ®a khoa Xuyªn ¸ VÜnh Long tõ ngµy 01/07 ®Õn 31/07/2019 - §µi TT huyÖn Cµng Long,1121,,6200000,0
2019-09-30,95-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o T07/2019 - Trung t©m VH-TT vµ TT Long Hå,1121,,6200000,0
2019-10-02,04-PC,Chi TT tiÒn in b¨ng r«n vµ Standee kh¸m ch÷a bÖnh tõ thiÖn ë Trµ Vinh (theo H§ 0002183 ngµy 30/09/2019) - C«ng ty TNHH TM Qu¶ng c¸o Ngäc Phó,1111,,1155000,0
2019-10-12,31-PC,Chi TT tiÒn in b¨ng r«n diÔn tËp PCCC ngµy 19/10/2019 - Cty QC Ngäc Phó,1111,,210000,0
2019-10-17,31-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸ tõ ngµy 01/07 ®Õn 31/07/2019 - §µi truyÒn thanh Chî L¸ch,1121,,2480000,0
2019-10-21,52-PC,Chi TT tiÒn in decal d¸n xe taxi (30 chiÕc) - C«ng ty TNHH TM QC Ngäc Phó,1111,,6809000,0
2019-10-22,55-PC,"Chi TT tiÒn biÓn giao th«ng - biÓn b¸o bÖnh viÖn vµ trô phi 76, dµi 3m",1111,,3500000,0
2019-10-31,76-PC,Chi TT tiÒn in b¨ng r«n hiÕn m¸u t×nh nguyÖn ngµy 04/11/2019 - C«ng ty TNHH TM QC Ngäc Phó,1111,,308000,0
2019-11-01,98-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸ tõ ngµy 04/06 ®Õn 15/06/2019 - §µi truyÒn thanh Chî L¸ch,1121,,960000,0
2019-11-01,99-BN/AG,ChuyÓn TT tiÒn phÝ qu¶ng c¸o sèng kháe cïng BV Xuyªn ¸  tõ ngµy 07/10 ®Õn 31/10/2019 - §µi truyÒn thanh Mang ThÝt,1121,,5000000,0
2019-11-15,51-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 09/10 ®Õn 31/10/2019 chyªn môc ""Sèng kháe cïng BV Xuyªn ¸"" - TT VH-TT vµ TT huyÖn B×nh T©n",1121,,4200000,0
2019-11-18,65-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o ""Chuyªn môc sèng kháe cïng BÖnh viÖn Xuyªn ¸"" T10/2019 - §µi truyÒn thanh huyÖn Tam B×nh",1121,,6750000,0
2019-11-18,66-BN/AG,ChuyÓn TT tiÒn phÝ ph¸t thanh qu¶ng c¸o bÖnh viÖn ®a khoa Xuyªn ¸ VÜnh Long tõ ngµy 01/10 ®Õn 31/10/2019 - §µi truyÒn thanh huyÖn Cµng Long,1121,,6200000,0
2019-11-21,51-PC,Chi TT tiÒn in b¨ng r«n chµo mõng ®oµn kiÓm tra BÖnh viÖn ngµy 20/11/2019,1111,,462000,0
2019-12-11,30-BN/AG,ChuyÓn TT 100% GTH§ sè: 686868/TT-GTTT-2019 ngµy 20/11/2019 - Chuyªn ®Ò ®æi míi phong c¸ch th¸i ®é phôc vô h­íng ®Õn sù hµi lßng cña ng­êi bÖnh (H§ 0000880 ngµy 28/11/2019) - Cty b¸o chÝ - truyÒn h×nh,1121,,7700000,0
2019-12-16,56-BN/AG,"ChuyÓn TT tiÒn phÝ qu¶ng c¸o tõ ngµy 01/11 ®Õn 31/12/2019 chyªn môc ""BV Xuyªn ¸ tuyÓn dông b¸c sÜ chuyªn khoa"" - TT VH-TT vµ TT huyÖn B×nh T©n",1121,,10800000,0
2019-12-31,43-TH,KÕt chuyÓn TK.641 CP b¸n hµng ®Ó x¸c ®Þnh KQKD n¨m 2019,91111,,0,354800400
2019-12-31,58-PC,Chi TT tiÒn decal d¸n mê cña kÝnh (theo H§ 0002780 ngµy 31/12/2019),1111,,396000,0
