ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-02-01,03-PC,Chi TT tiÒn båi d­ìng cho BS. Ng« Minh TuÊn (BV Tr­ng V­¬ng),1111,,3300000,0
2019-02-13,16-PC,Chi tiÒn th­ëng n¨m 2018 cho CB-CNV khèi chuyªn m«n,1111,,2655609,0
2019-02-27,59-PC,Chi TT tiÒn th­ëng tËp thÓ ®¹t thµnh tÝch xuÊt s¾c n¨m 2018,1111,,31500000,0
2019-02-27,66-BN/AG,ChuyÓn TT tiÒn khen th­ëng cho nh©n viªn bÖnh viÖn ®¹t thµnh tÝch xuÊt s¾c,1121,,63000000,0
2019-02-28,45-KTK,TrÝch 2% KP C«ng §oµn th¸ng 02/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3382,,46177222,0
2019-02-28,57-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.02/2019) cña CB-CNV khèi chuyªn m«n,3341,,3847851435,0
2019-02-28,59-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.02/2019) cña CB-CNV khèi chuyªn m«n,3341,,4563850106,0
2019-02-28,61-KTK,TrÝch 17% BHXH T.02/2019 cña CB-CNV khèi chuyªn m«n,3383,,357537217,0
2019-02-28,63-KTK,TrÝch 3% BHYT T.02/2019 cña CB-CNV khèi chuyªn m«n,3384,,63094805,0
2019-02-28,65-KTK,TrÝch 1% BHTN T.02/2019 cña CB-CNV khèi chuyªn m«n,3386,,21031600,0
2019-02-28,67-KTK,TrÝch 0.5% BHTNL§ T.02/2019 cña CB-CNV khèi chuyªn m«n,3383,,10515801,0
2019-02-28,68-KTK,TrÝch 17% BHXH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3383,,757350,0
2019-02-28,69-KTK,TrÝch 3% BHYH §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3384,,651915,0
2019-02-28,70-KTK,TrÝch 1% BHTN §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3386,,44550,0
2019-02-28,71-KTK,TrÝch 0.5% BHTNL§ §iÒu chØnh t¨ng T.01/2019 cña 45 NV khèi chuyªn m«n,3383,,22275,0
2019-02-28,72-KTK,BHXH VL §iÒu chØnh gi¶m 17%BHXH T.01/2019 cña 03 NV khèi chuyªn m«n,3383,,0,3232250
2019-02-28,73-KTK,BHXH VL §iÒu chØnh gi¶m 2%BHTN T.01/2019 cña 03 NV khèi chuyªn m«n,3386,,0,258580
2019-02-28,74-KTK,BHXH VL §iÒu chØnh gi¶m 0.5%BHTNL§ T.01/2019 cña 03 NV khèi chuyªn m«n,3383,,0,64645
2019-03-31,78-KTK,TrÝch 2% KP C«ng §oµn th¸ng 03/2019 vµo tiÒn l­¬ng cña CB-CNV khèi chuyªn m«n,3382,,48746112,0
2019-03-31,97-KTK,TrÝch tiÒn l­¬ng (§ît 1 T.03/2019) cña CB-CNV khèi chuyªn m«n,3341,,3925350308,0
2019-03-31,99-KTK,TrÝch tiÒn l­¬ng (§ît 2 T.03/2019) cña CB-CNV khèi chuyªn m«n,3341,,5247321459,0
2019-03-31,101-KTK,TrÝch 17% BHXH T.02/2019 cña CB-CNV khèi chuyªn m«n,3383,,397647272,0
2019-03-31,103-KTK,TrÝch 3% BHYT T.02/2019 cña CB-CNV khèi chuyªn m«n,3384,,70173048,0
2019-03-31,105-KTK,TrÝch 1% BHTN T.02/2019 cña CB-CNV khèi chuyªn m«n,3386,,23391016,0
2019-03-31,107-KTK,TrÝch 0.5% BHTNL§ T.02/2019 cña CB-CNV khèi chuyªn m«n,3383,,11695508,0
2019-03-31,108-KTK,"TrÝch 17% BHXH T.01/2019 cña 02 NV (BS. Lª §øc SÜ, Ng« Minh NghÜa)",3383,,9850750,0
2019-03-31,109-KTK,"TrÝch 3% BHYT T.01/2019 cña 02 NV (BS. Lª §øc SÜ, Ng« Minh NghÜa)",3384,,2849175,0
2019-03-31,110-KTK,"TrÝch 1% BHTN T.01/2019 cña 02 NV (BS. Lª §øc SÜ, Ng« Minh NghÜa)",3386,,555750,0
2019-03-31,111-KTK,"TrÝch 0.5% BHTNL§ T.01/2019 cña 02 NV (BS. Lª §øc SÜ, Ng« Minh NghÜa)",3383,,277574,0
2019-04-16,38-PC,Chi bæ sung tiÒn l­¬ng (§ît 2 th¸ng 03/2019) cho CB-CNV khèi chuyªn m«n,1111,,6314000,0
2019-04-30,107-KTK,TrÝch tiÒn l­¬ng §ît 1 T.04/2019 cña CB-CNV khèi chuyªn m«n,3341,,4172223719,0
2019-04-30,109-KTK,TrÝch tiÒn l­¬ng §ît 2 T.04/2019 cña CB-CNV khèi chuyªn m«n,3341,,5247934588,0
2019-04-30,111-KTK,TrÝch 17% BHXH T.04/2019 cña CB-CNV khèi chuyªn m«n,3383,,416680132,0
2019-04-30,113-KTK,TrÝch 3% BHYT T.04/2019 cña CB-CNV khèi chuyªn m«n,3384,,73531788,0
2019-04-30,115-KTK,TrÝch 1% BHTN T.04/2019 cña CB-CNV khèi chuyªn m«n,3386,,24510600,0
2019-04-30,117-KTK,TrÝch 0.5% BHTNL§ T.04/2019 cña CB-CNV khèi chuyªn m«n,3383,,12255298,0
2019-04-30,118-KTK,TrÝch 25% BHXH (tõ T.08/2018 ®Õn T.03/2019) cña NV: Hµ H÷u Phóc,3383,,7554250,0
2019-04-30,119-KTK,TrÝch 4.5% BHYT (tõ T.08/2018 ®Õn T.03/2019) cña NV: Hµ H÷u Phóc,3384,,1359765,0
2019-04-30,120-KTK,TrÝch 2% BHTN (tõ T.08/2018 ®Õn T.03/2019) cña NV: Hµ H÷u Phóc,3386,,604340,0
2019-04-30,121-KTK,TrÝch 1% BHTNL§ (tõ T.08/2018 ®Õn T.03/2019) cña NV: Hµ H÷u Phóc,3383,,151085,0
2019-04-30,122-KTK,BHXH-VL §iÒu chØnh gi¶m 25% BHXH T.03/2019 cña NV: Phan Ngäc Anh Phông,3383,,0,1919500
2019-04-30,123-KTK,BHXH-VL §iÒu chØnh gi¶m 2% BHTN T.03/2019 cña NV: Phan Ngäc Anh Phông,3386,,0,153560
2019-04-30,124-KTK,BHXH-VL §iÒu chØnh gi¶m 0.5% BHTNL§ T.03/2019 cña NV: Phan Ngäc Anh Phông,3383,,0,38390
2019-04-30,128-KTK,TrÝch 2% KP C«ng ®oµn T.04/2019 cña CB-CNV khèi chuyªn m«n,3382,,51942592,0
2019-05-31,108-KTK,TrÝch tiÒn l­¬ng §ît 1 T.05/2019 cña CB-CNV khèi chuyªn m«n,3341,,4132811771,0
2019-05-31,110-KTK,TrÝch tiÒn l­¬ng §ît 2 T.05/2019 cña CB-CNV khèi chuyªn m«n,3341,,5332820014,0
2019-05-31,111-KTK,TrÝch 17% BHXH T.05/2019 cho CB-CNV khèi chuyªn m«n,3383,,419382622,0
2019-05-31,112-KTK,TrÝch 3% BHYT T.05/2019 cho CB-CNV khèi chuyªn m«n,3384,,74008698,0
2019-05-31,113-KTK,TrÝch 1% BHTN T.05/2019 cho CB-CNV khèi chuyªn m«n,3386,,24669566,0
2019-05-31,114-KTK,TrÝch 0.5% BHTNL§ T.05/2019 cho CB-CNV khèi chuyªn m«n,3383,,12737878,0
2019-05-31,119-KTK,BHXH VL - §/C t¨ng 25% BHXH T.04/2019 cña CB-CNV khèi chuyªn m«n,3383,,1347750,0
2019-05-31,120-KTK,BHXH VL - §/C t¨ng 4.5% BHYT T.04/2019 cña CB-CNV khèi chuyªn m«n,3384,,1459440,0
2019-05-31,121-KTK,BHXH VL - §/C t¨ng 2% BHTN T.04/2019 cña CB-CNV khèi chuyªn m«n,3386,,107820,0
2019-05-31,122-KTK,BHXH VL - §/C t¨ng 0.5% BHTNL§ T.04/2019 cña CB-CNV khèi chuyªn m«n,3383,,26955,0
2019-05-31,123-KTK,BHXH VL - §/C gi¶m  25% BHXHT.04/2019 cña NV: Phan Thanh ThuËn,3383,,0,959750
2019-05-31,124-KTK,BHXH VL - §/C gi¶m  2% BHTN T.04/2019 cña NV: Phan Thanh ThuËn,3386,,0,76780
2019-05-31,125-KTK,BHXH VL - §/C gi¶m  2% BHTNL§ T.04/2019 cña NV: Phan Thanh ThuËn,3383,,0,19195
2019-05-31,128-KTK,TrÝch 2% KPC§ T.05/2019 cña CB-CNV khèi chuyªn m«n,3382,,51688812,0
2019-06-30,96-KTK,TrÝch tiÒn l­¬ng §ît 1 T.06/2019 cña CB-CNV khèi chuyªn m«n,3341,,4126743635,0
2019-06-30,98-KTK,TrÝch tiÒn l­¬ng §ît 2 T.06/2019 cña CB-CNV khèi chuyªn m«n,3341,,5332559867,0
2019-06-30,100-KTK,TrÝch 17% BHXH T.06/2019 cña CB-CNV khèi chuyªn m«n.,3383,,431815432,0
2019-06-30,102-KTK,TrÝch 3% BHYT T.06/2019 cña CB-CNV khèi chuyªn m«n,3384,,76209498,0
2019-06-30,104-KTK,TrÝch 1% BHTN T.06/2019 cña CB-CNV khèi chuyªn m«n,3386,,25441556,0
2019-06-30,106-KTK,TrÝch 0.5% BHTNL§ T.06/2019 cña CB-CNV khèi  chuyªn m«n,3383,,12682388,0
2019-06-30,107-KTK,BHXH VL- §/C gi¶m 25% BHXH T.06/2019 cña 03 NV khèi chuyªn m«n,3383,,0,4054250
2019-06-30,108-KTK,BHXH VL- §/C gi¶m 4.5% BHYT T.06/2019 cña 03 NV khèi chuyªn m«n,3384,,0,384255
2019-06-30,109-KTK,BHXH VL- §/C gi¶m 2% BHTN T.06/2019 cña 03 NV khèi chuyªn m«n,3386,,0,324340
2019-06-30,110-KTK,BHXH VL- §/C gi¶m 1% BHTNL§ T.06/2019 cña 03 NV khèi chuyªn m«n,3383,,0,81085
2019-06-30,112-KTK,TrÝch 2% C«ng ®oµn phÝ T.06/2019 cña CB-CNV khèi chuyªn m«n,3382,,53002452,0
2019-07-31,109-KTK,TrÝch tiÒn l­¬ng §ît 1 T.07/2019 cña CB-CNV khèi chuyªn m«n,3341,,4042898024,0
2019-07-31,111-KTK,TrÝch tiÒn l­¬ng §ît 2 T.07/2019 cña CB-CNV khèi chuyªn m«n,3341,,5684411101,0
2019-07-31,113-KTK,TrÝch 17% BHXH T.07/2019 cña CB-CNV khèi chuyªn m«n,3383,,434038662,0
2019-07-31,115-KTK,TrÝch 3% BHYT T.07/2019 cña CB-CNV khèi chuyªn m«n,3384,,78943428,0
2019-07-31,117-KTK,TrÝch 1% BHTN T.07/2019 cña CB-CNV khèi chuyªn m«n,3386,,25531686,0
2019-07-31,119-KTK,TrÝch 0.5% BHTNL§ T.07/2019 cña CB-CNV khèi chuyªn m«n,3383,,12765843,0
2019-07-31,120-KTK,BHXH-VL §iÒu chØnh t¨ng 17% BHXH T.06/2019 cña BS. L­u Quèc Kh¸nh,3383,,1319710,0
2019-07-31,121-KTK,BHXH-VL §iÒu chØnh t¨ng 3% BHYT T.06/2019 cña BS. L­u Quèc Kh¸nh,3384,,232890,0
2019-07-31,122-KTK,BHXH-VL §iÒu chØnh t¨ng 1% BHTN T.06/2019 cña BS. L­u Quèc Kh¸nh,3386,,77630,0
2019-07-31,123-KTK,BHXH-VL §iÒu chØnh t¨ng 0.5% BHTNL§ T.06/2019 cña BS. L­u Quèc Kh¸nh,3383,,38815,0
2019-07-31,124-KTK,BHXH-VL §iÒu chØnh gi¶m 25% BHXH T.06/2019 cña 03 NV khèi chuyªn m«n,3383,,0,3741750
2019-07-31,125-KTK,BHXH-VL §iÒu chØnh gi¶m 4.5% BHYT T.06/2019 cña 03 NV khèi chuyªn m«n,3384,,0,518265
2019-07-31,126-KTK,BHXH-VL §iÒu chØnh gi¶m  2% BHTN T.06/2019 cña 03 NV khèi chuyªn m«n,3386,,0,299340
2019-07-31,127-KTK,BHXH-VL §iÒu chØnh gi¶m  0.5% BHTNL§ T.06/2019 cña 03 NV khèi chuyªn m«n,3383,,0,74835
2019-07-31,129-KTK,TrÝch 2% KP C«ng §oµn T.07/2019 cña CB-CNV khèi chuyªn m«n,3382,,52933452,0
2019-08-31,138-KTK,TrÝch chi phÝ tiÒn tiÒn l­¬ng §ît 1 T.08/2019 cña CB-CNV khèi chuyªn m«n,3341,,4054675937,0
2019-08-31,140-KTK,TrÝch chi phÝ tiÒn tiÒn l­¬ng §ît 2 T.08/2019 cña CB-CNV khèi chuyªn m«n,3341,,5450164682,0
2019-08-31,142-KTK,TrÝch 17% BHXH T.08/2019 cho CB-CNV khèi chuyªn m«n,3383,,435851032,0
2019-08-31,144-KTK,TrÝch 3% BHYT T.08/2019 cho CB-CNV khèi chuyªn m«n,3384,,76914888,0
2019-08-31,146-KTK,TrÝch 1% BHTN T.08/2019 cho CB-CNV khèi chuyªn m«n,3386,,25638296,0
2019-08-31,148-KTK,TrÝch 0.5% BHTNL§ T.08/2019 cho CB-CNV khèi chuyªn m«n,3383,,12819148,0
2019-08-31,150-KTK,TrÝch 2% KP C§ T.08/2019 cho CB-CNV khèi chuyªn m«n,3382,,53226672,0
2019-09-30,16L-KTK,TrÝch tiÒn l­¬ng T.09/2019 cña CB-CNV khèi chuyªn m«n,3341,,4246654094,0
2019-09-30,18L-KTK,TrÝch tiÒn th­ëng T.09/2019 cña CB-CNV khèi chuyªn m«n,3341,,5330056161,0
2019-09-30,20L-KTK,TrÝch 17% BHXH T.09/2019 cña CB-CNV khèi chuyªn m«n,3383,,437731487,0
2019-09-30,22L-KTK,TrÝch 3% BHYT T.09/2019 cña CB-CNV khèi chuyªn m«n,3384,,77246733,0
2019-09-30,24L-KTK,TrÝch 1% BHTN T.09/2019 cña CB-CNV khèi chuyªn m«n,3386,,25748911,0
2019-09-30,26L-KTK,TrÝch 0.5% BHTNL§ T.09/2019 cña CB-CNV khèi chuyªn m«n,3383,,12874458,0
2019-09-30,27L-KTK,BHXH VL- §iÒu chØnh gi¶m 25% BHXH T.08/2019 cña DD: Lª ThÞ Kim TuyÒn,3383,,0,959750
2019-09-30,28L-KTK,BHXH VL- §iÒu chØnh gi¶m 2% BHTN T.08/2019 cña DD: Lª ThÞ Kim TuyÒn,3386,,0,76780
2019-09-30,29L-KTK,BHXH VL- §iÒu chØnh gi¶m 0.5% BHTNLD T.08/2019 cña DD: Lª ThÞ Kim TuyÒn,3383,,0,19195
2019-09-30,31L-KTK,TrÝch 2% KP C«ng ®oµn T.09/2019 cña CB-CNV khèi chuyªn m«n,3382,,53598242,0
2019-10-31,73-KTK,TrÝch tiÒn l­¬ng §ît 1 T.10/2019 cña CB-CNV cña khèi chuyªn m«n,3341,,4255643152,0
2019-10-31,75-KTK,TrÝch tiÒn l­¬ng §ît 2 T.10/2019 cña CB-CNV cña khèi chuyªn m«n,3341,,5903352548,0
2019-10-31,77-KTK,TrÝch 17% BHXH T.10/2019 cña CB-NV khèi chuyªn m«n,3383,,449468882,0
2019-10-31,79-KTK,TrÝch 3% BHYT T.10/2019 cña CB-NV khèi chuyªn m«n,3384,,80185638,0
2019-10-31,81-KTK,TrÝch 1% BHTN T.10/2019 cña CB-NV khèi chuyªn m«n,3386,,26439346,0
2019-10-31,83-KTK,TrÝch 0.5% BHTNL§ T.10/2019 cña CB-NV khèi chuyªn  m«n,3383,,13219673,0
2019-10-31,85-KTK,TrÝch 2% KP C«ng ®oµn T.10/2019 cña CB-NV khèi chuyªn m«n,3382,,55211152,0
2019-11-28,69-PC,Chi tiÒn khen th­ëng BS. Tr­¬ng Thanh H¶i (Khoa S¶n),1111,,1000000,0
2019-11-30,120-KTK,TrÝch tiÒn l­¬ng §ît 1 T.11/2019 cña CB-NV khèi chuyªn m«n,3341,,4357547211,0
2019-11-30,122-KTK,TrÝch tiÒn l­¬ng §ît 2 T.11/2019 cña CB-NV khèi chuyªn m«n,3341,,5663595396,0
2019-11-30,124-KTK,TrÝch 17% BHXH T.11/2019 cho CB-NV khèi chuyªn m«n,3383,,458949102,0
2019-11-30,126-KTK,TrÝch 3% BHYT T.11/2019 cho CB-NV khèi chuyªn m«n,3384,,81509283,0
2019-11-30,128-KTK,TrÝch 1% BHTN T.11/2019 cho CB-NV khèi chuyªn m«n,3386,,26997006,0
2019-11-30,130-KTK,TrÝch 0.5% BHTNL§ T.11/2019 cho CB-NV khèi chuyªn m«n,3383,,13498503,0
2019-11-30,131-KTK,BHXH VL - §/c gi¶m 25% BHXH T.10/2019 cña NV- Ph¹m ThÞ Tróc Linh - K. M¾t,3383,,0,959750
2019-11-30,132-KTK,BHXH VL - §/c gi¶m 2% BHTN T.10/2019 cña NV- Ph¹m ThÞ Tróc Linh - K. M¾t,3386,,0,76780
2019-11-30,133-KTK,BHXH VL - §/c gi¶m 0.5% BHTNL§ T.10/2019 cña NV- Ph¹m ThÞ Tróc Linh - K. M¾t,3383,,0,19195
2019-11-30,135-KTK,TrÝch 2% Kinh phÝ C«ng ®oµn T.11/2019 cña CB-NV khèi chuyªn m«n,3382,,56172912,0
2019-12-31,02-TH,KÕt chuyÓn TK.622_Chi phÝ tiÒn l­¬ng vµo gi¸ thµnh n¨m 2019,631,,0,123530985226
2019-12-31,103-KTK,TrÝch tiÒn l­¬ng §ît 1 T.12/2019 cña CB-NV khèi chuyªn m«n,3341,,4492188384,0
2019-12-31,105-KTK,TrÝch tiÒn l­¬ng §ît 2 T.12/2019 cña CB-NV khèi chuyªn m«n,3341,,11838964614,0
2019-12-31,107-KTK,TrÝch 17% BHXH T.12/2019 cho CB-NV khèi chuyªn m«n,3383,,459041582,0
2019-12-31,109-KTK,TrÝch 3% BHYT T.12/2019 cho CB-NV khèi chuyªn m«n,3384,,81909858,0
2019-12-31,111-KTK,TrÝch 1% BHTN T.12/2019 cho CB-NV khèi chuyªn m«n,3386,,27002446,0
2019-12-31,113-KTK,TrÝch 1% BHTNL§ T.12/2019 cho CB-NV khèi chuyªn m«n,3383,,13501223,0
2019-12-31,115-KTK,TrÝch 2% KP C«ng  §oµn T.12/2019 cho CB-NV khèi chuyªn m«n,3382,,55873272,0
2019-12-31,116-KTK,BHXH VL- §/c gi¶m 25% BHXH T.11/2019 cña DD. NguyÔn ThÞ Hång PhÊn (K. H« hÊp),3383,,0,959750
2019-12-31,117-KTK,BHXH VL- §/c gi¶m 2% BHTN T.11/2019 cña DD. NguyÔn ThÞ Hång PhÊn (K. H« hÊp),3386,,0,76780
2019-12-31,118-KTK,BHXH VL- §/c gi¶m 0.5% BHTNL§ T.11/2019 cña DD. NguyÔn ThÞ Hång PhÊn (K. H« hÊp),3383,,0,19195
